Unnamed: 0.1,Unnamed: 0,text_id,term_id,text,term,polarity,example1_term_id,example1_prompt,example1_sim_score,example2_term_id,example2_prompt,example2_sim_score,example3_term_id,example3_prompt,example3_sim_score,polarity_pred,prompt_name,prompt,error,structured_analysis,unstructured_analysis
180,180,69,180,"the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).",atmosphere,positive,1149,"Input: ""The food is so good that there tends to be a little bit of a wait.""
Term: food
Output: positive
",0.2551236849057187,5709,"Input: ""If I went back, I'd have dinner in the bar--better service and even better atmosphere.""
Term: dinner
Output: neutral
",0.2696271064949978,5499,"Input: ""The atmosphere was really nice and inviting but our waiter was awful!""
Term: atmosphere
Output: positive
",0.2939761774477221,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The food is so good that there tends to be a little bit of a wait.""
Term: food
Output: positive


Example 2:
Input: ""If I went back, I'd have dinner in the bar--better service and even better atmosphere.""
Term: dinner
Output: neutral


Example 3
Input: ""The atmosphere was really nice and inviting but our waiter was awful!""
Term: atmosphere
Output: positive

    
Task:
Input: the decor could be a bit better, and if there was a small bar the overall atmosphere would be a bit more inviting (especially for regulars).
Prompt: What is the sentiment in the text towards 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""bit more inviting"",""importance"":""1.0""}]","The prediction was made based on the phrase ""the overall atmosphere would be a bit more inviting,"" which suggests a positive sentiment towards the 'atmosphere'. The use of ""more inviting"" indicates a desire for improvement, implying that the atmosphere is already considered to be somewhat positive, but there's room for enhancement. The context suggests that with certain changes, the atmosphere could be even better, which leans towards a positive sentiment."
187,187,72,187,"Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.",service,negative,7410,"Input: ""The staff forgot my girlfriend's food altogether as she waited for half an hour.""
Term: staff
Output: negative
",0.3839882249994015,741,"Input: ""FOOD WAS OK,SERVICE NOT SO OK,WAITED FOR THE CHECK WHILE OUR WAITER WAS GOSSIPPING,WAITED FOR CHANGE,WHILE OUR WAITER WAS GOSSIPPING.""
Term: FOOD
Output: positive
",0.3909388016523619,10299,"Input: ""Service was ok, took a while to order even drinks.""
Term: Service
Output: positive
",0.3961843499633564,negative,prompt_single_term_fewshot,"Example 1:
Input: ""The staff forgot my girlfriend's food altogether as she waited for half an hour.""
Term: staff
Output: negative


Example 2:
Input: ""FOOD WAS OK,SERVICE NOT SO OK,WAITED FOR THE CHECK WHILE OUR WAITER WAS GOSSIPPING,WAITED FOR CHANGE,WHILE OUR WAITER WAS GOSSIPPING.""
Term: FOOD
Output: positive


Example 3
Input: ""Service was ok, took a while to order even drinks.""
Term: Service
Output: positive

    
Task:
Input: Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was terrible.
Prompt: What is the sentiment in the text towards 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""terrible"",""importance"":""1.00""}]","The prediction was made based on the explicit mention that the ""service was terrible."" This phrase directly evaluates the service, and the use of ""terrible"" is a strong negative qualifier, indicating a highly negative sentiment towards the service aspect of the experience."
50,50,17,50,The other two entrees that were ordered were very large portions.,portions,positive,8737,"Input: ""We ordered two appetizers and two entrees and were absolutely stuffed, we couldn't even finish our meals.""
Term: appetizers
Output: neutral
",0.3717445846044495,6748,"Input: ""Food and service were very good but prices were a bit high for the portions.""
Term: Food
Output: positive
",0.3834878326822661,9751,"Input: ""The food was very good but portions were small.""
Term: food
Output: positive
",0.4059523719952356,positive,prompt_single_term_fewshot,"Example 1:
Input: ""We ordered two appetizers and two entrees and were absolutely stuffed, we couldn't even finish our meals.""
Term: appetizers
Output: neutral


Example 2:
Input: ""Food and service were very good but prices were a bit high for the portions.""
Term: Food
Output: positive


Example 3
Input: ""The food was very good but portions were small.""
Term: food
Output: positive

    
Task:
Input: The other two entrees that were ordered were very large portions.
Prompt: What is the sentiment in the text towards 'portions'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""very large"",""importance"":""1.0""}]","The prediction was made based on the phrase ""very large portions."" This phrase directly describes the 'portions' in a positive light, indicating that the size of the portions was more than satisfactory. The word ""very"" amplifies the positivity towards the size of the portions, leading to a ""positive"" sentiment classification."
371,371,140,371,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",meal,neutral,1460,"Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Term: glass
Output: neutral
",0.2566028164134936,11155,"Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Term: dessert
Output: neutral
",0.3195603288657927,9595,"Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Term: staff
Output: positive
",0.3220027317680081,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Term: glass
Output: neutral


Example 2:
Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Term: dessert
Output: neutral


Example 3
Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Term: staff
Output: positive

    
Task:
Input: While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.
Prompt: What is the sentiment in the text towards 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,[],"The sentiment towards ""meal"" was determined as ""neutral"" because the input text primarily focuses on the behavior of the staff and waiter, rather than the quality or enjoyment of the meal itself. The mention of a dessert with a candle at the end of the meal is a positive aspect but is more directly related to the service rather than the meal's intrinsic qualities. There are no words or phrases in the text that directly praise or criticize the meal, leading to a neutral sentiment classification."
343,343,131,343,"the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans).",service,negative,7755,"Input: ""The food was good but our waiters were pushy,rude and dumb.""
Term: food
Output: positive
",0.2715669708721858,352,"Input: ""The food is average and the service is insulting.""
Term: food
Output: neutral
",0.3071427732837975,5246,"Input: ""the place looks cool, but the food is not really that good.""
Term: place
Output: positive
",0.3108559421499277,negative,prompt_single_term_fewshot,"Example 1:
Input: ""The food was good but our waiters were pushy,rude and dumb.""
Term: food
Output: positive


Example 2:
Input: ""The food is average and the service is insulting.""
Term: food
Output: neutral


Example 3
Input: ""the place looks cool, but the food is not really that good.""
Term: place
Output: positive

    
Task:
Input: the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans).
Prompt: What is the sentiment in the text towards 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""pushy"",""importance"":""1.0""}]","The prediction was made based on the description of the service as ""pushy,"" which carries a negative connotation. The word ""pushy"" suggests an aggressive or overly assertive behavior that is generally viewed unfavorably, leading to the classification of the sentiment towards 'service' as negative."
423,423,159,423,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",foods,positive,4091,"Input: ""Costs could be better - expect to be upsold by the hovering wait staff - and come for the authentic tastes, not the interior decor (looked a littel like Cheers!""
Term: hovering wait staff
Output: positive
",0.2010688271871119,4923,"Input: ""The food is not five star but the prices reflect that.""
Term: food
Output: negative
",0.24652907470561,2587,"Input: ""Come here to drink, but don't come here for a meal.""
Term: drink
Output: negative
",0.2881379946453771,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Costs could be better - expect to be upsold by the hovering wait staff - and come for the authentic tastes, not the interior decor (looked a littel like Cheers!""
Term: hovering wait staff
Output: positive


Example 2:
Input: ""The food is not five star but the prices reflect that.""
Term: food
Output: negative


Example 3
Input: ""Come here to drink, but don't come here for a meal.""
Term: drink
Output: negative

    
Task:
Input: I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.
Prompt: What is the sentiment in the text towards 'foods'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""authentic"",""importance"":""0.50""},
{""adjective"":""tastes"",""importance"":""0.30""},
{""adjective"":""experience"",""importance"":""0.20""}]","The prediction was made based on the positive sentiment expressed towards the ""authentic foods, the tastes, the experience."" The words ""authentic,"" ""tastes,"" and ""experience"" are associated with positive experiences and appreciation, indicating a positive sentiment towards the 'foods.' These words suggest that the quality and authenticity of the food are the main reasons for visiting, overshadowing other aspects like ambiance or service."
296,296,114,296,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.",door,neutral,1125,"Input: ""Upon explaining, the waiter confronted us as we left and spewed a stream of profanities at us as we walked out the door.""
Term: waiter
Output: negative
",0.2289413646436437,7634,"Input: ""We were first greeted by a very friendly hostess who asked if we had reservations - even though we didn't they were VERY accommodating - we sat at the bar and spoke to the VERY nice bartender who recommended a GREAT wine and gave us some brucetta to munch on while we waited.""
Term: reservations
Output: neutral
",0.2398507306616069,4875,"Input: ""We walked out the door with only a drink in each of us and the bill was still over $100.""
Term: drink
Output: neutral
",0.2442585083795219,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""Upon explaining, the waiter confronted us as we left and spewed a stream of profanities at us as we walked out the door.""
Term: waiter
Output: negative


Example 2:
Input: ""We were first greeted by a very friendly hostess who asked if we had reservations - even though we didn't they were VERY accommodating - we sat at the bar and spoke to the VERY nice bartender who recommended a GREAT wine and gave us some brucetta to munch on while we waited.""
Term: reservations
Output: neutral


Example 3
Input: ""We walked out the door with only a drink in each of us and the bill was still over $100.""
Term: drink
Output: neutral

    
Task:
Input: This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.
Prompt: What is the sentiment in the text towards 'door'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,[],"The prediction was made based on the context surrounding the term ""door."" The phrase ""brought my wife and I some excitement as we walked in the door"" indicates the sentiment is related to the anticipation and excitement of entering the restaurant, not directly to the door itself. The term ""door"" is used neutrally, merely describing the location of their excitement rather than being the source of any positive or negative feelings. The words ""excitement as we walked in the door"" suggest a positive anticipation towards the restaurant experience, not the door itself, leading to the classification of the sentiment as ""neutral"" regarding the term ""door."""
161,161,63,161,"Sure the food was - as always - very good, but we were quite outrageous about the waitress.",food,positive,4793,"Input: ""Sure, the wait was a bit long for a table, but the service was good and the food was pretty good too.""
Term: wait
Output: negative
",0.3412199286848817,9751,"Input: ""The food was very good but portions were small.""
Term: food
Output: positive
",0.3579950481985828,11082,"Input: ""Food was good but portions were quite tiny.""
Term: Food
Output: positive
",0.3897058287243142,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Sure, the wait was a bit long for a table, but the service was good and the food was pretty good too.""
Term: wait
Output: negative


Example 2:
Input: ""The food was very good but portions were small.""
Term: food
Output: positive


Example 3
Input: ""Food was good but portions were quite tiny.""
Term: Food
Output: positive

    
Task:
Input: Sure the food was - as always - very good, but we were quite outrageous about the waitress.
Prompt: What is the sentiment in the text towards 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""very good"",""importance"":""1.00""}]","The prediction was made based on the phrase ""the food was - as always - very good,"" which directly refers to the term 'food'. The words ""very good"" indicate a positive sentiment towards the food, leading to the classification of the sentiment as positive. The rest of the sentence, which expresses dissatisfaction with the waitress, does not influence the sentiment towards the term 'food'."
16,16,6,16,The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).,eggplant parmasean,positive,11180,"Input: ""The menu sounded good but the grilled eggplant roll was oversauced with a pile of mint, pork chop was leathery, and everything just tasted wrong.""
Term: menu
Output: neutral
",0.2499505478493337,3902,"Input: ""The food was OK, but I could have had pasta with tomatoes anywhere.""
Term: food
Output: positive
",0.2569582134755037,3805,"Input: ""I particularly like the side dishes -- the eggplant dip, for example -- and the appetizers.""
Term: side dishes
Output: positive
",0.2876288313635088,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The menu sounded good but the grilled eggplant roll was oversauced with a pile of mint, pork chop was leathery, and everything just tasted wrong.""
Term: menu
Output: neutral


Example 2:
Input: ""The food was OK, but I could have had pasta with tomatoes anywhere.""
Term: food
Output: positive


Example 3
Input: ""I particularly like the side dishes -- the eggplant dip, for example -- and the appetizers.""
Term: side dishes
Output: positive

    
Task:
Input: The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).
Prompt: What is the sentiment in the text towards 'eggplant parmasean'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""AWESOME"",""importance"":""1.0""}]","The prediction was made based on the explicit enthusiasm shown towards the ""eggplant parmasean"" with the use of the word ""AWESOME"" and the additional context provided by ""(I don't even like eggplant)."" These phrases indicate a very positive sentiment towards the eggplant parmasean, as the capitalized ""AWESOME"" signifies strong approval, and the admission of liking something despite a general dislike for its main ingredient further emphasizes the positive sentiment."
132,132,50,132,"Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.",burger,positive,6453,"Input: ""At lunch, try something with chicken.""
Term: lunch
Output: neutral
",0.1959447312702686,3116,"Input: ""The entree -- a decent filet mignon, soupy mashed potatoes, and, believe it or not, frozen mixed veggies!""
Term: entree
Output: neutral
",0.216009044918726,6831,"Input: ""We decided to share order of filet mignon for the table because there was just not enough food.""
Term: filet mignon
Output: neutral
",0.2426339130942183,positive,prompt_single_term_fewshot,"Example 1:
Input: ""At lunch, try something with chicken.""
Term: lunch
Output: neutral


Example 2:
Input: ""The entree -- a decent filet mignon, soupy mashed potatoes, and, believe it or not, frozen mixed veggies!""
Term: entree
Output: neutral


Example 3
Input: ""We decided to share order of filet mignon for the table because there was just not enough food.""
Term: filet mignon
Output: neutral

    
Task:
Input: Next, follow up with another Cosmo and try the chicken fingers (not your lil brothers), Hawaiian rib eye, filet mignon, or trusty burger.
Prompt: What is the sentiment in the text towards 'burger'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,[],"The prediction of ""positive"" sentiment towards the term 'burger' was made based on the context in which it was mentioned. The phrase ""or trusty burger"" implies a positive sentiment because the word ""trusty"" suggests reliability and quality, indicating that the burger is a dependable and satisfying choice. This word, in the context of a recommendation, carries a positive connotation, leading to the conclusion that the sentiment towards the 'burger' is positive."
246,246,92,246,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,waitresses,positive,8500,"Input: ""The waitresses and the diners have to scream at one another to give an order.""
Term: waitresses
Output: negative
",0.2795999391122092,4019,"Input: ""The rolls are tiny so you have to order more anyway and they will often get your order wrong if you stray from the menu.""
Term: rolls
Output: negative
",0.3061299691035057,8792,"Input: ""I went anyway and was greeted by the rude owner who practicly ripped our outside drink from our hands (although we were trying to throw it out anyway.""
Term: owner
Output: negative
",0.3185568464177385,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The waitresses and the diners have to scream at one another to give an order.""
Term: waitresses
Output: negative


Example 2:
Input: ""The rolls are tiny so you have to order more anyway and they will often get your order wrong if you stray from the menu.""
Term: rolls
Output: negative


Example 3
Input: ""I went anyway and was greeted by the rude owner who practicly ripped our outside drink from our hands (although we were trying to throw it out anyway.""
Term: owner
Output: negative

    
Task:
Input: Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.
Prompt: What is the sentiment in the text towards 'waitresses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""pleasently nice"",""importance"":""1.00""}]","The prediction was made based on the phrase ""pleasently nice"" which directly describes the waitresses. This phrase carries a positive connotation, indicating a favorable sentiment towards the waitresses. The words ""pleasantly"" and ""nice"" both contribute to a positive sentiment, leading to the conclusion that the sentiment towards 'waitresses' in the text is positive."
124,124,47,124,"Not including the tip for our server, who we saw twice in an hour?",server,negative,2214,"Input: ""Even with reservations, we had to wait 20 minutes until our server came to take our order, then waited an HOUR 10 minutes for our food!""
Term: reservations
Output: neutral
",0.2641865642181906,2493,"Input: ""We were able to get a table right away on Friday night, but we only saw our server twice and he failed to give us the specials, we overheard him tell the table right next to us after we had ordered and were already into our salads.""
Term: server
Output: negative
",0.2644821490391708,1174,"Input: ""We saw the waitress twice - once to tell us the night's specials and once to take our order.""
Term: waitress
Output: negative
",0.2997596702196639,negative,prompt_single_term_fewshot,"Example 1:
Input: ""Even with reservations, we had to wait 20 minutes until our server came to take our order, then waited an HOUR 10 minutes for our food!""
Term: reservations
Output: neutral


Example 2:
Input: ""We were able to get a table right away on Friday night, but we only saw our server twice and he failed to give us the specials, we overheard him tell the table right next to us after we had ordered and were already into our salads.""
Term: server
Output: negative


Example 3
Input: ""We saw the waitress twice - once to tell us the night's specials and once to take our order.""
Term: waitress
Output: negative

    
Task:
Input: Not including the tip for our server, who we saw twice in an hour?
Prompt: What is the sentiment in the text towards 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""not including the tip"",""importance"":""0.50""},{""adjective"":""saw twice in an hour"",""importance"":""0.50""}]","The sentiment towards the term ""server"" is determined as negative based on the context provided in the input. The key phrase influencing this decision is ""who we saw twice in an hour,"" implying dissatisfaction with the frequency of interaction with the server. This phrase suggests that the speaker expected more attention or service than what was received, leading to a negative sentiment."
431,431,163,431,People will literally spend their entire lunch break waiting and for what - an average fastfood burger.,lunch,neutral,6030,"Input: ""throughout the whole meal, all I kept thinking was AVERAGE, AVERAGE, AVERAGE until the bill came, which was a little more than average,to say the least.""
Term: meal
Output: neutral
",0.178419603582782,7126,"Input: ""Appetizers took their sweet time in coming, and literally about an hour later we had our main dishes which were very small considering the price.""
Term: Appetizers
Output: neutral
",0.1808477394207499,3598,"Input: ""GREAT APPETIZER BEFORE THE BURGER!""
Term: APPETIZER
Output: positive
",0.1848110337422014,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""throughout the whole meal, all I kept thinking was AVERAGE, AVERAGE, AVERAGE until the bill came, which was a little more than average,to say the least.""
Term: meal
Output: neutral


Example 2:
Input: ""Appetizers took their sweet time in coming, and literally about an hour later we had our main dishes which were very small considering the price.""
Term: Appetizers
Output: neutral


Example 3
Input: ""GREAT APPETIZER BEFORE THE BURGER!""
Term: APPETIZER
Output: positive

    
Task:
Input: People will literally spend their entire lunch break waiting and for what - an average fastfood burger.
Prompt: What is the sentiment in the text towards 'lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,[],"The sentiment towards ""lunch"" in the provided text is determined as ""neutral"" because the text does not directly express a positive or negative sentiment towards the concept of ""lunch"" itself. The criticism is aimed at the waiting time and the quality of the food (""average fastfood burger""), not the lunch break. The phrase ""People will literally spend their entire lunch break waiting"" indicates a situation occurring during lunch but does not inherently convey a positive or negative attitude towards the lunch break itself. Therefore, the sentiment is assessed as neutral due to the lack of direct commentary on the quality or enjoyment of ""lunch."""
400,400,152,400,THe bartendars were right on top of getting us our wine and setting up free blue cheese dip and chips for us.,bartendars,positive,3621,"Input: ""They brought us one teacup sized bowl of chips for the 4 of us, which disappeared within minutes, and didn't replenish our chips until an hour later--after we finally got our food and after we asked them for some more chips 2 TIMES!""
Term: bowl of chips
Output: negative
",0.2555294231478516,1959,"Input: ""The whole time we were waiting the hostess kept talking to us, telling us we wouldn't lose our reservation, and even gave us free blue margarita shots!""
Term: hostess
Output: positive
",0.2628834385070265,1093,"Input: ""The bartendars are very friendly and at service with you.""
Term: bartendars
Output: positive
",0.2726465376435371,positive,prompt_single_term_fewshot,"Example 1:
Input: ""They brought us one teacup sized bowl of chips for the 4 of us, which disappeared within minutes, and didn't replenish our chips until an hour later--after we finally got our food and after we asked them for some more chips 2 TIMES!""
Term: bowl of chips
Output: negative


Example 2:
Input: ""The whole time we were waiting the hostess kept talking to us, telling us we wouldn't lose our reservation, and even gave us free blue margarita shots!""
Term: hostess
Output: positive


Example 3
Input: ""The bartendars are very friendly and at service with you.""
Term: bartendars
Output: positive

    
Task:
Input: THe bartendars were right on top of getting us our wine and setting up free blue cheese dip and chips for us.
Prompt: What is the sentiment in the text towards 'bartendars'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""right on top of getting us our wine"",""importance"":""0.40""},{""adjective"":""setting up free blue cheese dip and chips"",""importance"":""0.60""}]","The prediction of ""positive"" sentiment towards 'bartendars' was influenced by the phrases ""right on top of getting us our wine"" and ""setting up free blue cheese dip and chips for us."" These phrases suggest prompt and attentive service, as well as the provision of complimentary items, both of which are generally viewed positively by customers."
205,205,79,205,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,positive,2517,"Input: ""Theme and actors are kinda cool but you are charged some entertainment fee on top of the expensive food and drinks.""
Term: actors
Output: positive
",0.2157338333043398,2652,"Input: ""Desserts include a sweet masala chai and keer, and cardamom- and saffron-flavored rice pudding.""
Term: Desserts
Output: neutral
",0.2295931826122186,8617,"Input: ""The wait for brunch is kinda long (what can you say?""
Term: wait
Output: negative
",0.283234845295196,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Theme and actors are kinda cool but you are charged some entertainment fee on top of the expensive food and drinks.""
Term: actors
Output: positive


Example 2:
Input: ""Desserts include a sweet masala chai and keer, and cardamom- and saffron-flavored rice pudding.""
Term: Desserts
Output: neutral


Example 3
Input: ""The wait for brunch is kinda long (what can you say?""
Term: wait
Output: negative

    
Task:
Input: I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.
Prompt: What is the sentiment in the text towards 'chai'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""like"",""importance"":""1.00""}]","The prediction was made based on the inclusion of ""chai"" in a list of items the speaker likes, as indicated by the phrase ""I like the somosas, chai, and the chole."" The explicit mention of liking something directly influences the sentiment to be positive, as it indicates enjoyment or satisfaction with that item. The word ""like"" directly preceding ""chai"" was the key influencer in determining the sentiment as positive."
9,9,3,9,My boyfriend and I went one Friday night to find that the place was empty except for one other table.,table,neutral,4944,"Input: ""I went to Sushiden on a Friday night around 8:00, the place was pretty empty, we had reservations, but we didnt need them.""
Term: place
Output: negative
",0.3172653696717129,10199,"Input: ""Went to dinner on a Friday night and the place was packed and hot.""
Term: dinner
Output: neutral
",0.3991980787006908,5945,"Input: ""The place was empty except for one table, but they were just having drinks (red flag #1).""
Term: place
Output: negative
",0.4367933032593233,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""I went to Sushiden on a Friday night around 8:00, the place was pretty empty, we had reservations, but we didnt need them.""
Term: place
Output: negative


Example 2:
Input: ""Went to dinner on a Friday night and the place was packed and hot.""
Term: dinner
Output: neutral


Example 3
Input: ""The place was empty except for one table, but they were just having drinks (red flag #1).""
Term: place
Output: negative

    
Task:
Input: My boyfriend and I went one Friday night to find that the place was empty except for one other table.
Prompt: What is the sentiment in the text towards 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,[],"The prediction was made based on the context provided around the term ""table."" The text does not express any sentiment directly towards the ""table"" itself but rather describes the occupancy of the place. The mention of the place being ""empty except for one other table"" does not inherently carry a positive or negative connotation towards the table, but rather towards the overall atmosphere or popularity of the place at that time. Therefore, the sentiment towards the term ""table"" is considered ""neutral,"" as there are no words or word groups that directly influence a positive or negative sentiment towards it."
387,387,147,387,"Mac cheese is nothing to write home about; the beet salad is boring, mostly lettuce; tuna sandwhich - boring, mostly mayo; the french fries looked re-fried and were cold; the excellent pork sandwich came on one of those supermarket hot-dog buns.",beet salad,negative,3562,"Input: ""We only saw 2 - 3 boring appitizers on the menu and not a lot of choices of meat to select from.""
Term: appitizers
Output: negative
",0.185306187463428,9247,"Input: ""The food was good but nothing to write home about - the rack of lamb was a bit too fatty.""
Term: food
Output: positive
",0.1922090206061907,6713,"Input: ""The service sucks every time, but the food is usually tasty, even though the menu leans toward the boring and expected of French fare.""
Term: service
Output: negative
",0.1947245210452837,negative,prompt_single_term_fewshot,"Example 1:
Input: ""We only saw 2 - 3 boring appitizers on the menu and not a lot of choices of meat to select from.""
Term: appitizers
Output: negative


Example 2:
Input: ""The food was good but nothing to write home about - the rack of lamb was a bit too fatty.""
Term: food
Output: positive


Example 3
Input: ""The service sucks every time, but the food is usually tasty, even though the menu leans toward the boring and expected of French fare.""
Term: service
Output: negative

    
Task:
Input: Mac cheese is nothing to write home about; the beet salad is boring, mostly lettuce; tuna sandwhich - boring, mostly mayo; the french fries looked re-fried and were cold; the excellent pork sandwich came on one of those supermarket hot-dog buns.
Prompt: What is the sentiment in the text towards 'beet salad'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""boring"",""importance"":""0.7""},{""adjective"":""mostly lettuce"",""importance"":""0.3""}]","The prediction was made based on the description of the ""beet salad"" as ""boring, mostly lettuce."" The use of ""boring"" directly influences the sentiment to be negative, as it indicates a lack of excitement or appeal about the dish. The phrase ""mostly lettuce"" suggests a disappointment in the composition of the salad, further supporting the negative sentiment. These word groups directly relate to the sentiment towards the ""beet salad."""
212,212,80,212,i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.,temperature,negative,4229,"Input: ""I had the Brazailian steak and the spinach and cheese crepe for dinner - the steak was tender accompanied with mashed potatoes and salad, but salty!""
Term: dinner
Output: neutral
",0.2111444908732596,8820,"Input: ""Took 20 minutes and three requests to the waitress to get a drink, and then my steak came opposite to how I ordered it--twice!""
Term: waitress
Output: negative
",0.2121414229382982,6293,"Input: ""There was no price on the menu and the waitress recommended it.""
Term: price
Output: neutral
",0.2885514679559068,negative,prompt_single_term_fewshot,"Example 1:
Input: ""I had the Brazailian steak and the spinach and cheese crepe for dinner - the steak was tender accompanied with mashed potatoes and salad, but salty!""
Term: dinner
Output: neutral


Example 2:
Input: ""Took 20 minutes and three requests to the waitress to get a drink, and then my steak came opposite to how I ordered it--twice!""
Term: waitress
Output: negative


Example 3
Input: ""There was no price on the menu and the waitress recommended it.""
Term: price
Output: neutral

    
Task:
Input: i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.
Prompt: What is the sentiment in the text towards 'temperature'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",correct,"[{""adjective"":""overpriced"",""importance"":""0.1""},
{""adjective"":""no warning"",""importance"":""0.2""},
{""adjective"":""cooked to the wrong temperature"",""importance"":""0.7""}]","The prediction of ""negative"" sentiment towards the term ""temperature"" was influenced by the phrase ""cooked to the wrong temperature."" This phrase directly indicates dissatisfaction with how the steak was prepared, specifically its cooking temperature, leading to a negative sentiment."
