,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt
200,77,200,"The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.",desserts,negative,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""

Terms:
'dishes'
'desserts'
'rice pudding'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
201,77,201,"The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.",rice pudding,neutral,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""

Terms:
'dishes'
'desserts'
'rice pudding'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
202,78,202,"The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a small bar and harsh lighting.",interior,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a small bar and harsh lighting.""

Terms:
'interior'
'bar'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
203,78,203,"The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a small bar and harsh lighting.",bar,negative,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a small bar and harsh lighting.""

Terms:
'interior'
'bar'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
204,79,204,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.""

Terms:
'somosas'
'chai'
'chole'
'dhosas'
'dhal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
205,79,205,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.""

Terms:
'somosas'
'chai'
'chole'
'dhosas'
'dhal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
206,79,206,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.""

Terms:
'somosas'
'chai'
'chole'
'dhosas'
'dhal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
207,79,207,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhosas,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.""

Terms:
'somosas'
'chai'
'chole'
'dhosas'
'dhal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
208,79,208,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",dhal,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.""

Terms:
'somosas'
'chai'
'chole'
'dhosas'
'dhal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
209,80,209,i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.,steak special,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""

Terms:
'steak special'
'menu'
'waitress'
'temperature'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
210,80,210,i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.,menu,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""

Terms:
'steak special'
'menu'
'waitress'
'temperature'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
211,80,211,i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.,waitress,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""

Terms:
'steak special'
'menu'
'waitress'
'temperature'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
212,80,212,i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.,temperature,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""i got a steak special that was way overpriced ($12 more then the steak on the menu and no warning from the waitress) and it was cooked to the wrong temperature.""

Terms:
'steak special'
'menu'
'waitress'
'temperature'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
213,81,213,"Watch out for the overworked, stressed out waitress who dumps tapa dishes on the table and leaves w/out announcing what it is.",waitress,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Watch out for the overworked, stressed out waitress who dumps tapa dishes on the table and leaves w/out announcing what it is.""

Terms:
'waitress'
'dishes'
'table'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
214,81,214,"Watch out for the overworked, stressed out waitress who dumps tapa dishes on the table and leaves w/out announcing what it is.",dishes,neutral,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Watch out for the overworked, stressed out waitress who dumps tapa dishes on the table and leaves w/out announcing what it is.""

Terms:
'waitress'
'dishes'
'table'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
215,81,215,"Watch out for the overworked, stressed out waitress who dumps tapa dishes on the table and leaves w/out announcing what it is.",table,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Watch out for the overworked, stressed out waitress who dumps tapa dishes on the table and leaves w/out announcing what it is.""

Terms:
'waitress'
'dishes'
'table'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
216,82,216,At 1:15 we were still waiting for our plates!,waiting,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""At 1:15 we were still waiting for our plates!""

Terms:
'waiting'
'plates'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
217,82,217,At 1:15 we were still waiting for our plates!,plates,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""At 1:15 we were still waiting for our plates!""

Terms:
'waiting'
'plates'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
218,83,218,"The service was non-existant, the manager spent all of his time at the bar.",service,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The service was non-existant, the manager spent all of his time at the bar.""

Terms:
'service'
'manager'
'bar'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
219,83,219,"The service was non-existant, the manager spent all of his time at the bar.",manager,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The service was non-existant, the manager spent all of his time at the bar.""

Terms:
'service'
'manager'
'bar'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
220,83,220,"The service was non-existant, the manager spent all of his time at the bar.",bar,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The service was non-existant, the manager spent all of his time at the bar.""

Terms:
'service'
'manager'
'bar'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
221,84,221,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",dessert,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""For dessert, go with the delicate, subtle flan over the pasty rice pudding.""

Terms:
'dessert'
'flan'
'rice pudding'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
222,84,222,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",flan,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""For dessert, go with the delicate, subtle flan over the pasty rice pudding.""

Terms:
'dessert'
'flan'
'rice pudding'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
223,84,223,"For dessert, go with the delicate, subtle flan over the pasty rice pudding.",rice pudding,positive,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""For dessert, go with the delicate, subtle flan over the pasty rice pudding.""

Terms:
'dessert'
'flan'
'rice pudding'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
224,85,224,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",atmosphere,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""

Terms:
'atmosphere'
'lighting'
'menu'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
225,85,225,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",lighting,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""

Terms:
'atmosphere'
'lighting'
'menu'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
226,85,226,"The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.",menu,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""

Terms:
'atmosphere'
'lighting'
'menu'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
227,86,227,"The mango salsa with fish cake was too sour, the apple suace for pork chop too sweet.",mango salsa with fish cake,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The mango salsa with fish cake was too sour, the apple suace for pork chop too sweet.""

Terms:
'mango salsa with fish cake'
'apple suace'
'pork chop'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
228,86,228,"The mango salsa with fish cake was too sour, the apple suace for pork chop too sweet.",apple suace,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The mango salsa with fish cake was too sour, the apple suace for pork chop too sweet.""

Terms:
'mango salsa with fish cake'
'apple suace'
'pork chop'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
229,86,229,"The mango salsa with fish cake was too sour, the apple suace for pork chop too sweet.",pork chop,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The mango salsa with fish cake was too sour, the apple suace for pork chop too sweet.""

Terms:
'mango salsa with fish cake'
'apple suace'
'pork chop'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
230,87,230,Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).,sardinian Stuffed Squid,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).""

Terms:
'sardinian Stuffed Squid'
'Catfish'
'sauce'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
231,87,231,Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).,Catfish,neutral,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).""

Terms:
'sardinian Stuffed Squid'
'Catfish'
'sauce'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
232,87,232,Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).,sauce,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).""

Terms:
'sardinian Stuffed Squid'
'Catfish'
'sauce'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
233,88,233,The waiter recommended I choose a bottle for the entire meal.,waiter,negative,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The waiter recommended I choose a bottle for the entire meal.""

Terms:
'waiter'
'meal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
234,88,234,The waiter recommended I choose a bottle for the entire meal.,meal,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The waiter recommended I choose a bottle for the entire meal.""

Terms:
'waiter'
'meal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
235,89,235,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,Scene,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The Scene Hunky waiters dub diners darling and it sounds like they mean it.""

Terms:
'Scene'
'waiters'
'diners'
'darling'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
236,89,236,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,waiters,negative,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The Scene Hunky waiters dub diners darling and it sounds like they mean it.""

Terms:
'Scene'
'waiters'
'diners'
'darling'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
237,89,237,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,diners,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The Scene Hunky waiters dub diners darling and it sounds like they mean it.""

Terms:
'Scene'
'waiters'
'diners'
'darling'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
238,89,238,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,darling,neutral,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The Scene Hunky waiters dub diners darling and it sounds like they mean it.""

Terms:
'Scene'
'waiters'
'diners'
'darling'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
239,90,239,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,dishes,neutral,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.""

Terms:
'dishes'
'bill'
'desserts'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
240,90,240,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,bill,neutral,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.""

Terms:
'dishes'
'bill'
'desserts'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
241,90,241,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,desserts,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.""

Terms:
'dishes'
'bill'
'desserts'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
242,91,242,After being ignored by our waiter we complained to the manager who assured us everything would improve.,waiter,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""

Terms:
'waiter'
'manager'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
243,91,243,After being ignored by our waiter we complained to the manager who assured us everything would improve.,manager,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""After being ignored by our waiter we complained to the manager who assured us everything would improve.""

Terms:
'waiter'
'manager'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
244,92,244,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,table,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.""

Terms:
'table'
'appetizers'
'waitresses'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
245,92,245,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,appetizers,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.""

Terms:
'table'
'appetizers'
'waitresses'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
246,92,246,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,waitresses,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.""

Terms:
'table'
'appetizers'
'waitresses'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
247,93,247,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.",round pizza,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.""

Terms:
'round pizza'
'Sicilian'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
248,93,248,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.",Sicilian,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.""

Terms:
'round pizza'
'Sicilian'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
249,94,249,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,vegetable Napoleon,positive,positive,positive,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.""

Terms:
'vegetable Napoleon'
'veggie burger'
'waiting'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
250,94,250,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,veggie burger,neutral,neutral,neutral,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.""

Terms:
'vegetable Napoleon'
'veggie burger'
'waiting'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
251,94,251,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,waiting,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.""

Terms:
'vegetable Napoleon'
'veggie burger'
'waiting'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
252,95,252,Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.,waitress,negative,negative,negative,"Task: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'.

Sentence: ""Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.""

Terms:
'waitress'
'drink'
'meal'


Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON.
Answer:"
