,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt
648,242,648,"It's just nice to have a place like this - a sit down place with a lot of food choices, not centered on a particular ethnicity and a bar - as an option here.",food choices,positive,positive,prompt_3_zeroshot_single_term,"It's just nice to have a place like this - a sit down place with a lot of food choices, not centered on a particular ethnicity and a bar - as an option here.

    What is the sentiment on 'food choices'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
649,242,649,"It's just nice to have a place like this - a sit down place with a lot of food choices, not centered on a particular ethnicity and a bar - as an option here.",bar,neutral,positive,prompt_3_zeroshot_single_term,"It's just nice to have a place like this - a sit down place with a lot of food choices, not centered on a particular ethnicity and a bar - as an option here.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
650,243,650,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.",menu,positive,positive,prompt_3_zeroshot_single_term,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
651,243,651,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.",shrimp in cream sauce,positive,positive,prompt_3_zeroshot_single_term,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.

    What is the sentiment on 'shrimp in cream sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
652,243,652,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.",eggplant in miso,positive,positive,prompt_3_zeroshot_single_term,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.

    What is the sentiment on 'eggplant in miso'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
653,243,653,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.",moments,neutral,positive,prompt_3_zeroshot_single_term,"There were a few moments during the tasting menu that left me speechless, such as the shrimp in cream sauce, toro with foam, foie gras custard, eggplant in miso and a foie gras kobe beef filet fried ball that brought me to tears.

    What is the sentiment on 'moments'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
654,244,654,"All dishes have been adjusted for American preferences (bland, missing spices and wok heat).",dishes,neutral,neutral,prompt_3_zeroshot_single_term,"All dishes have been adjusted for American preferences (bland, missing spices and wok heat).

    What is the sentiment on 'dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
655,244,655,"All dishes have been adjusted for American preferences (bland, missing spices and wok heat).",spices,negative,positive,prompt_3_zeroshot_single_term,"All dishes have been adjusted for American preferences (bland, missing spices and wok heat).

    What is the sentiment on 'spices'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
656,245,656,"There is almost always an hour wait at dinner time, but this may be the best Japanese Sushi restaurant in NYC.",dinner,neutral,neutral,prompt_3_zeroshot_single_term,"There is almost always an hour wait at dinner time, but this may be the best Japanese Sushi restaurant in NYC.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
657,245,657,"There is almost always an hour wait at dinner time, but this may be the best Japanese Sushi restaurant in NYC.",Japanese,positive,positive,prompt_3_zeroshot_single_term,"There is almost always an hour wait at dinner time, but this may be the best Japanese Sushi restaurant in NYC.

    What is the sentiment on 'Japanese'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
658,246,658,We waited forever for our bill but did have a nice conversation with one of our waitstaff during our meal.,bill,negative,negative,prompt_3_zeroshot_single_term,"We waited forever for our bill but did have a nice conversation with one of our waitstaff during our meal.

    What is the sentiment on 'bill'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
659,246,659,We waited forever for our bill but did have a nice conversation with one of our waitstaff during our meal.,waitstaff,positive,positive,prompt_3_zeroshot_single_term,"We waited forever for our bill but did have a nice conversation with one of our waitstaff during our meal.

    What is the sentiment on 'waitstaff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
660,247,660,"Watch out for the sesame noodles, though, and leave the complimentary pickled cabbage and carrots sitting on the table for the next customer to enjoy.",sesame noodles,negative,positive,prompt_3_zeroshot_single_term,"Watch out for the sesame noodles, though, and leave the complimentary pickled cabbage and carrots sitting on the table for the next customer to enjoy.

    What is the sentiment on 'sesame noodles'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
661,247,661,"Watch out for the sesame noodles, though, and leave the complimentary pickled cabbage and carrots sitting on the table for the next customer to enjoy.",table,neutral,neutral,prompt_3_zeroshot_single_term,"Watch out for the sesame noodles, though, and leave the complimentary pickled cabbage and carrots sitting on the table for the next customer to enjoy.

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
662,248,662,"My fiance and I always get mussels a la Cono and linguine a la Cono, but all the other pasta dishes I've tried have been good or excellent.",mussels,neutral,positive,prompt_3_zeroshot_single_term,"My fiance and I always get mussels a la Cono and linguine a la Cono, but all the other pasta dishes I've tried have been good or excellent.

    What is the sentiment on 'mussels'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
663,248,663,"My fiance and I always get mussels a la Cono and linguine a la Cono, but all the other pasta dishes I've tried have been good or excellent.",pasta dishes,positive,positive,prompt_3_zeroshot_single_term,"My fiance and I always get mussels a la Cono and linguine a la Cono, but all the other pasta dishes I've tried have been good or excellent.

    What is the sentiment on 'pasta dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
664,249,664,"I would say that the atmosphere was nothing amazing, I didn't feel like the authenticity of the history of the place was nearly as prevelant as it could have been in the experience.",atmosphere,positive,negative,prompt_3_zeroshot_single_term,"I would say that the atmosphere was nothing amazing, I didn't feel like the authenticity of the history of the place was nearly as prevelant as it could have been in the experience.

    What is the sentiment on 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
665,249,665,"I would say that the atmosphere was nothing amazing, I didn't feel like the authenticity of the history of the place was nearly as prevelant as it could have been in the experience.",place,neutral,negative,prompt_3_zeroshot_single_term,"I would say that the atmosphere was nothing amazing, I didn't feel like the authenticity of the history of the place was nearly as prevelant as it could have been in the experience.

    What is the sentiment on 'place'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
666,250,666,"If it's not on the menu, ask for the string bean and goat cheese salad- delicious.",menu,neutral,neutral,prompt_3_zeroshot_single_term,"If it's not on the menu, ask for the string bean and goat cheese salad- delicious.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
667,250,667,"If it's not on the menu, ask for the string bean and goat cheese salad- delicious.",string bean and goat cheese,positive,positive,prompt_3_zeroshot_single_term,"If it's not on the menu, ask for the string bean and goat cheese salad- delicious.

    What is the sentiment on 'string bean and goat cheese'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
668,251,668,I had a party of 9 reservation and was very disappointed at the service.,reservation,neutral,neutral,prompt_3_zeroshot_single_term,"I had a party of 9 reservation and was very disappointed at the service.

    What is the sentiment on 'reservation'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
669,251,669,I had a party of 9 reservation and was very disappointed at the service.,service,negative,negative,prompt_3_zeroshot_single_term,"I had a party of 9 reservation and was very disappointed at the service.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
670,252,670,"Fifteen minutes later, when we asked about our drinks, another server went to investigate and found that they'd run out of one of the liqueurs they needed and had gone out to get more -- which is fine, but it would've been nice to know.",drinks,neutral,neutral,prompt_3_zeroshot_single_term,"Fifteen minutes later, when we asked about our drinks, another server went to investigate and found that they'd run out of one of the liqueurs they needed and had gone out to get more -- which is fine, but it would've been nice to know.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
671,252,671,"Fifteen minutes later, when we asked about our drinks, another server went to investigate and found that they'd run out of one of the liqueurs they needed and had gone out to get more -- which is fine, but it would've been nice to know.",server,negative,neutral,prompt_3_zeroshot_single_term,"Fifteen minutes later, when we asked about our drinks, another server went to investigate and found that they'd run out of one of the liqueurs they needed and had gone out to get more -- which is fine, but it would've been nice to know.

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
672,253,672,WHen I politely asked for a water he pointed to the waiter and looked the other way!,water,neutral,neutral,prompt_3_zeroshot_single_term,"WHen I politely asked for a water he pointed to the waiter and looked the other way!

    What is the sentiment on 'water'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
673,253,673,WHen I politely asked for a water he pointed to the waiter and looked the other way!,waiter,negative,neutral,prompt_3_zeroshot_single_term,"WHen I politely asked for a water he pointed to the waiter and looked the other way!

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
674,254,674,Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.,Waiters,negative,negative,prompt_3_zeroshot_single_term,"Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.

    What is the sentiment on 'Waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
675,254,675,Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.,food,neutral,negative,prompt_3_zeroshot_single_term,"Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
676,254,676,Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.,drinks,neutral,positive,prompt_3_zeroshot_single_term,"Waiters take your order and you don't get your food for at least 1 hour so you can prchase drinks.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
677,255,677,"Frustrated, hand the check back to the server and said 'by the way, never got the dessert and he said i did not realize you wanted dessert'",check,neutral,negative,prompt_3_zeroshot_single_term,"Frustrated, hand the check back to the server and said 'by the way, never got the dessert and he said i did not realize you wanted dessert'

    What is the sentiment on 'check'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
678,255,678,"Frustrated, hand the check back to the server and said 'by the way, never got the dessert and he said i did not realize you wanted dessert'",server,negative,negative,prompt_3_zeroshot_single_term,"Frustrated, hand the check back to the server and said 'by the way, never got the dessert and he said i did not realize you wanted dessert'

    What is the sentiment on 'server'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
679,256,679,"We got so frustrated with our waitress, who stopped by twice over the course of 2 1/2 hours, that we had to order everything from the bar.",waitress,negative,negative,prompt_3_zeroshot_single_term,"We got so frustrated with our waitress, who stopped by twice over the course of 2 1/2 hours, that we had to order everything from the bar.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
680,256,680,"We got so frustrated with our waitress, who stopped by twice over the course of 2 1/2 hours, that we had to order everything from the bar.",bar,neutral,neutral,prompt_3_zeroshot_single_term,"We got so frustrated with our waitress, who stopped by twice over the course of 2 1/2 hours, that we had to order everything from the bar.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
681,257,681,The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.,hostess,negative,neutral,prompt_3_zeroshot_single_term,"The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.

    What is the sentiment on 'hostess'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
682,257,682,The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.,afternoon,neutral,neutral,prompt_3_zeroshot_single_term,"The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.

    What is the sentiment on 'afternoon'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
683,257,683,The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.,reservation,neutral,neutral,prompt_3_zeroshot_single_term,"The complete and total rudeness and frustration surrounding this place started with the hostess calling us in the middle of the afternoon asking if we could change our reservation.

    What is the sentiment on 'reservation'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
684,258,684,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.",appetizers,positive,positive,prompt_3_zeroshot_single_term,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
685,258,685,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.",rolls,neutral,positive,prompt_3_zeroshot_single_term,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.

    What is the sentiment on 'rolls'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
686,258,686,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.",calamari,neutral,positive,prompt_3_zeroshot_single_term,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.

    What is the sentiment on 'calamari'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
687,258,687,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.",fish,neutral,positive,prompt_3_zeroshot_single_term,"However, the appetizers I've tried (rolls, calamari, fish fingers) were really delicious.

    What is the sentiment on 'fish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
688,259,688,"service was reasonably quick via delivery, but the hunan beef had no spice whatsoever and the chicken chow mein really looked inedible.",delivery,positive,positive,prompt_3_zeroshot_single_term,"service was reasonably quick via delivery, but the hunan beef had no spice whatsoever and the chicken chow mein really looked inedible.

    What is the sentiment on 'delivery'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
689,259,689,"service was reasonably quick via delivery, but the hunan beef had no spice whatsoever and the chicken chow mein really looked inedible.",hunan beef,negative,negative,prompt_3_zeroshot_single_term,"service was reasonably quick via delivery, but the hunan beef had no spice whatsoever and the chicken chow mein really looked inedible.

    What is the sentiment on 'hunan beef'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
690,260,690,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",space,positive,positive,prompt_3_zeroshot_single_term,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.

    What is the sentiment on 'space'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
691,260,691,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",appetizer,neutral,positive,prompt_3_zeroshot_single_term,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.

    What is the sentiment on 'appetizer'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
692,260,692,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",dinner,neutral,negative,prompt_3_zeroshot_single_term,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
693,260,693,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.",portions,negative,negative,prompt_3_zeroshot_single_term,"Go have a drink there the space is beautiful and buy an appetizer maybe, but pass on dinner, not well cooked and small portions.

    What is the sentiment on 'portions'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
694,261,694,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.",steaks,positive,positive,prompt_3_zeroshot_single_term,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.

    What is the sentiment on 'steaks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
695,261,695,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.",assortment,neutral,positive,prompt_3_zeroshot_single_term,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.

    What is the sentiment on 'assortment'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
696,261,696,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.",side dishes,positive,positive,prompt_3_zeroshot_single_term,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.

    What is the sentiment on 'side dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
697,261,697,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.",menu,neutral,positive,prompt_3_zeroshot_single_term,"The steaks are just as good, with an assortment of tasty side dishes that make Peter Luger's menu look like the slip in a fortune cookie.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
698,262,698,"Food was so-so, but it was the most awful dinner I experienced in my life.",Food,neutral,negative,prompt_3_zeroshot_single_term,"Food was so-so, but it was the most awful dinner I experienced in my life.

    What is the sentiment on 'Food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
699,262,699,"Food was so-so, but it was the most awful dinner I experienced in my life.",dinner,negative,negative,prompt_3_zeroshot_single_term,"Food was so-so, but it was the most awful dinner I experienced in my life.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
700,263,700,"For a menu in a similar price range with some similar items, but mostly unique entrees, try the less formal Toast 13 or so blocks north on the same side of Broadway.",price range,neutral,neutral,prompt_3_zeroshot_single_term,"For a menu in a similar price range with some similar items, but mostly unique entrees, try the less formal Toast 13 or so blocks north on the same side of Broadway.

    What is the sentiment on 'price range'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
701,263,701,"For a menu in a similar price range with some similar items, but mostly unique entrees, try the less formal Toast 13 or so blocks north on the same side of Broadway.",entrees,positive,neutral,prompt_3_zeroshot_single_term,"For a menu in a similar price range with some similar items, but mostly unique entrees, try the less formal Toast 13 or so blocks north on the same side of Broadway.

    What is the sentiment on 'entrees'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
702,264,702,"The feeling of unwelcomeness was especially prevalent due to the fact that our waiter hovered over our table and immediately cleared the table of dishes and glasses, some of which were still full in order to get us out the door ASAP.",waiter,negative,negative,prompt_3_zeroshot_single_term,"The feeling of unwelcomeness was especially prevalent due to the fact that our waiter hovered over our table and immediately cleared the table of dishes and glasses, some of which were still full in order to get us out the door ASAP.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
703,264,703,"The feeling of unwelcomeness was especially prevalent due to the fact that our waiter hovered over our table and immediately cleared the table of dishes and glasses, some of which were still full in order to get us out the door ASAP.",table of dishes,neutral,negative,prompt_3_zeroshot_single_term,"The feeling of unwelcomeness was especially prevalent due to the fact that our waiter hovered over our table and immediately cleared the table of dishes and glasses, some of which were still full in order to get us out the door ASAP.

    What is the sentiment on 'table of dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
704,265,704,They seem under staffed and Waiters do not really know the menu.,Waiters,negative,negative,prompt_3_zeroshot_single_term,"They seem under staffed and Waiters do not really know the menu.

    What is the sentiment on 'Waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
705,265,705,They seem under staffed and Waiters do not really know the menu.,menu,neutral,negative,prompt_3_zeroshot_single_term,"They seem under staffed and Waiters do not really know the menu.

    What is the sentiment on 'menu'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
706,266,706,"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.",manager,negative,neutral,prompt_3_zeroshot_single_term,"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
707,266,707,"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.",corner,neutral,neutral,prompt_3_zeroshot_single_term,"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.

    What is the sentiment on 'corner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
708,266,708,"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.",glass of wine,neutral,positive,prompt_3_zeroshot_single_term,"The manager (or someone very important that was able to be seated 1/2 hour before opening) sat in the corner, with a glass of wine, a date, and talked on his cell for about an hour, loudly, while the first arrivals were sent to the hotel tearoom next door.

    What is the sentiment on 'glass of wine'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
709,267,709,It still took a little while to get our drinks and food - But the atmosphere made up for it.,drinks,neutral,neutral,prompt_3_zeroshot_single_term,"It still took a little while to get our drinks and food - But the atmosphere made up for it.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
710,267,710,It still took a little while to get our drinks and food - But the atmosphere made up for it.,atmosphere,positive,positive,prompt_3_zeroshot_single_term,"It still took a little while to get our drinks and food - But the atmosphere made up for it.

    What is the sentiment on 'atmosphere'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
711,268,711,Manager couldn't be bothered to come over and acknowledge the mistake.,Manager,negative,negative,prompt_3_zeroshot_single_term,"Manager couldn't be bothered to come over and acknowledge the mistake.

    What is the sentiment on 'Manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
712,268,712,Manager couldn't be bothered to come over and acknowledge the mistake.,mistake,positive,negative,prompt_3_zeroshot_single_term,"Manager couldn't be bothered to come over and acknowledge the mistake.

    What is the sentiment on 'mistake'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
713,269,713,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.",ribs,positive,positive,prompt_3_zeroshot_single_term,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.

    What is the sentiment on 'ribs'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
714,269,714,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.",waitresses,positive,positive,prompt_3_zeroshot_single_term,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.

    What is the sentiment on 'waitresses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
715,269,715,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.",drinks,neutral,positive,prompt_3_zeroshot_single_term,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
716,269,716,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.",dinner,neutral,positive,prompt_3_zeroshot_single_term,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
717,269,717,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.",sausage fest,neutral,neutral,prompt_3_zeroshot_single_term,"This place has great ribs, not to mention hot waitresses, its a great place to meet for drinks and dinner before you go out, but it does turn into a bit of a sausage fest on the weekends.

    What is the sentiment on 'sausage fest'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
718,270,718,"You may as well just extend the bar into the restaurant since it has already penetrated it with loud music, loud voices, and a remarkable amount of cigarette smoke.",bar,neutral,negative,prompt_3_zeroshot_single_term,"You may as well just extend the bar into the restaurant since it has already penetrated it with loud music, loud voices, and a remarkable amount of cigarette smoke.

    What is the sentiment on 'bar'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
719,270,719,"You may as well just extend the bar into the restaurant since it has already penetrated it with loud music, loud voices, and a remarkable amount of cigarette smoke.",music,negative,neutral,prompt_3_zeroshot_single_term,"You may as well just extend the bar into the restaurant since it has already penetrated it with loud music, loud voices, and a remarkable amount of cigarette smoke.

    What is the sentiment on 'music'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
720,270,720,"You may as well just extend the bar into the restaurant since it has already penetrated it with loud music, loud voices, and a remarkable amount of cigarette smoke.",smoke,negative,negative,prompt_3_zeroshot_single_term,"You may as well just extend the bar into the restaurant since it has already penetrated it with loud music, loud voices, and a remarkable amount of cigarette smoke.

    What is the sentiment on 'smoke'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
721,271,721,After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.,manager,negative,negative,prompt_3_zeroshot_single_term,"After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
722,271,722,After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.,waiter,negative,positive,prompt_3_zeroshot_single_term,"After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
723,271,723,After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.,drinks,neutral,positive,prompt_3_zeroshot_single_term,"After I had complained to a bouncer (the manager would not see me) a waiter was sent over and did get us our drinks.

    What is the sentiment on 'drinks'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
724,272,724,"After waiting for 90 minutes, the host gave away our table to a couple who arrived after us.",waiting,negative,negative,prompt_3_zeroshot_single_term,"After waiting for 90 minutes, the host gave away our table to a couple who arrived after us.

    What is the sentiment on 'waiting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
725,272,725,"After waiting for 90 minutes, the host gave away our table to a couple who arrived after us.",host,neutral,negative,prompt_3_zeroshot_single_term,"After waiting for 90 minutes, the host gave away our table to a couple who arrived after us.

    What is the sentiment on 'host'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
726,272,726,"After waiting for 90 minutes, the host gave away our table to a couple who arrived after us.",table,neutral,negative,prompt_3_zeroshot_single_term,"After waiting for 90 minutes, the host gave away our table to a couple who arrived after us.

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
727,273,727,"We had to ask FIFTEEN TIMES for water, we had no idea what we were eating (due to incomprehensible serving staff), waited 25 minutes after asking for our bill, and were charged a 20% corking fee ON WINE WE BOUGHT THERE.",water,neutral,negative,prompt_3_zeroshot_single_term,"We had to ask FIFTEEN TIMES for water, we had no idea what we were eating (due to incomprehensible serving staff), waited 25 minutes after asking for our bill, and were charged a 20% corking fee ON WINE WE BOUGHT THERE.

    What is the sentiment on 'water'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
