,Unnamed: 0,text_id,term_id,text,term,polarity,example1_term_id,example1_prompt,example1_sim_score,example2_term_id,example2_prompt,example2_sim_score,example3_term_id,example3_prompt,example3_sim_score,polarity_pred,prompt_name,prompt
363,363,138,363,"I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at.",vibe,negative,7757,"Input: ""At any rate, the waiter totally forgot about us and we had to hail him down a couple of times just to get the specials and to order.""
Terms: 
'waiter'
'specials'

Output: {""term_sentiments"": [[""waiter"", ""negative""], [""specials"", ""neutral""]]}
",0.2141694438779596,2520,"Input: ""the specials were excellent, everything was delicious down to the olive oil they serve when you sit down.""
Terms: 
'specials'
'olive oil'

Output: {""term_sentiments"": [[""specials"", ""positive""], [""olive oil"", ""neutral""]]}
",0.2179756579692377,7045,"Input: ""Sometimes I wish there were a bar to sit at and have a glass of wine, but on the other hand the lack of one allows the place a pleasant sit down sort of feel.""
Terms: 
'bar'
'glass of wine'
'place'

Output: {""term_sentiments"": [[""bar"", ""neutral""], [""glass of wine"", ""neutral""], [""place"", ""positive""]]}
",0.3270075800752369,positive,prompt_multi_term_fewshot,"Example 1:
Input: ""At any rate, the waiter totally forgot about us and we had to hail him down a couple of times just to get the specials and to order.""
Terms: 
'waiter'
'specials'

Output: {""term_sentiments"": [[""waiter"", ""negative""], [""specials"", ""neutral""]]}


Example 2:
Input: ""the specials were excellent, everything was delicious down to the olive oil they serve when you sit down.""
Terms: 
'specials'
'olive oil'

Output: {""term_sentiments"": [[""specials"", ""positive""], [""olive oil"", ""neutral""]]}


Example 3
Input: ""Sometimes I wish there were a bar to sit at and have a glass of wine, but on the other hand the lack of one allows the place a pleasant sit down sort of feel.""
Terms: 
'bar'
'glass of wine'
'place'

Output: {""term_sentiments"": [[""bar"", ""neutral""], [""glass of wine"", ""neutral""], [""place"", ""positive""]]}

    
Task:
Input: I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at.
Terms: 
'vibe'
'tables'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
364,364,138,364,"I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at.",tables,positive,7757,"Input: ""At any rate, the waiter totally forgot about us and we had to hail him down a couple of times just to get the specials and to order.""
Terms: 
'waiter'
'specials'

Output: {""term_sentiments"": [[""waiter"", ""negative""], [""specials"", ""neutral""]]}
",0.2141694438779596,2520,"Input: ""the specials were excellent, everything was delicious down to the olive oil they serve when you sit down.""
Terms: 
'specials'
'olive oil'

Output: {""term_sentiments"": [[""specials"", ""positive""], [""olive oil"", ""neutral""]]}
",0.2179756579692377,7045,"Input: ""Sometimes I wish there were a bar to sit at and have a glass of wine, but on the other hand the lack of one allows the place a pleasant sit down sort of feel.""
Terms: 
'bar'
'glass of wine'
'place'

Output: {""term_sentiments"": [[""bar"", ""neutral""], [""glass of wine"", ""neutral""], [""place"", ""positive""]]}
",0.3270075800752369,negative,prompt_multi_term_fewshot,"Example 1:
Input: ""At any rate, the waiter totally forgot about us and we had to hail him down a couple of times just to get the specials and to order.""
Terms: 
'waiter'
'specials'

Output: {""term_sentiments"": [[""waiter"", ""negative""], [""specials"", ""neutral""]]}


Example 2:
Input: ""the specials were excellent, everything was delicious down to the olive oil they serve when you sit down.""
Terms: 
'specials'
'olive oil'

Output: {""term_sentiments"": [[""specials"", ""positive""], [""olive oil"", ""neutral""]]}


Example 3
Input: ""Sometimes I wish there were a bar to sit at and have a glass of wine, but on the other hand the lack of one allows the place a pleasant sit down sort of feel.""
Terms: 
'bar'
'glass of wine'
'place'

Output: {""term_sentiments"": [[""bar"", ""neutral""], [""glass of wine"", ""neutral""], [""place"", ""positive""]]}

    
Task:
Input: I'm totally into the space-age vibe of this place, but I wish they had more tables to sit down at.
Terms: 
'vibe'
'tables'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
365,365,139,365,"They were rude, didn't know their drinks and were unable to demonstrate any professionalism in their service mentality.",drinks,neutral,7552,"Input: ""Server's were extremely nice, yet were socializing too much with friends that were having drinks at the bar and it was difficult to get their attention.""
Terms: 
'Server'
'bar'

Output: {""term_sentiments"": [[""Server"", ""positive""], [""bar"", ""neutral""]]}
",0.2304609441637608,4343,"Input: ""Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.""
Terms: 
'pasta'
'marinara sauce'
'appetizers'

Output: {""term_sentiments"": [[""pasta"", ""negative""], [""marinara sauce"", ""negative""], [""appetizers"", ""positive""]]}
",0.2352794679251931,4086,"Input: ""Their service can use a little assistance, but their food is great.""
Terms: 
'service'
'food'

Output: {""term_sentiments"": [[""service"", ""negative""], [""food"", ""positive""]]}
",0.2391495115535989,negative,prompt_multi_term_fewshot,"Example 1:
Input: ""Server's were extremely nice, yet were socializing too much with friends that were having drinks at the bar and it was difficult to get their attention.""
Terms: 
'Server'
'bar'

Output: {""term_sentiments"": [[""Server"", ""positive""], [""bar"", ""neutral""]]}


Example 2:
Input: ""Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.""
Terms: 
'pasta'
'marinara sauce'
'appetizers'

Output: {""term_sentiments"": [[""pasta"", ""negative""], [""marinara sauce"", ""negative""], [""appetizers"", ""positive""]]}


Example 3
Input: ""Their service can use a little assistance, but their food is great.""
Terms: 
'service'
'food'

Output: {""term_sentiments"": [[""service"", ""negative""], [""food"", ""positive""]]}

    
Task:
Input: They were rude, didn't know their drinks and were unable to demonstrate any professionalism in their service mentality.
Terms: 
'drinks'
'service'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
366,366,139,366,"They were rude, didn't know their drinks and were unable to demonstrate any professionalism in their service mentality.",service,negative,7552,"Input: ""Server's were extremely nice, yet were socializing too much with friends that were having drinks at the bar and it was difficult to get their attention.""
Terms: 
'Server'
'bar'

Output: {""term_sentiments"": [[""Server"", ""positive""], [""bar"", ""neutral""]]}
",0.2304609441637608,4343,"Input: ""Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.""
Terms: 
'pasta'
'marinara sauce'
'appetizers'

Output: {""term_sentiments"": [[""pasta"", ""negative""], [""marinara sauce"", ""negative""], [""appetizers"", ""positive""]]}
",0.2352794679251931,4086,"Input: ""Their service can use a little assistance, but their food is great.""
Terms: 
'service'
'food'

Output: {""term_sentiments"": [[""service"", ""negative""], [""food"", ""positive""]]}
",0.2391495115535989,negative,prompt_multi_term_fewshot,"Example 1:
Input: ""Server's were extremely nice, yet were socializing too much with friends that were having drinks at the bar and it was difficult to get their attention.""
Terms: 
'Server'
'bar'

Output: {""term_sentiments"": [[""Server"", ""positive""], [""bar"", ""neutral""]]}


Example 2:
Input: ""Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.""
Terms: 
'pasta'
'marinara sauce'
'appetizers'

Output: {""term_sentiments"": [[""pasta"", ""negative""], [""marinara sauce"", ""negative""], [""appetizers"", ""positive""]]}


Example 3
Input: ""Their service can use a little assistance, but their food is great.""
Terms: 
'service'
'food'

Output: {""term_sentiments"": [[""service"", ""negative""], [""food"", ""positive""]]}

    
Task:
Input: They were rude, didn't know their drinks and were unable to demonstrate any professionalism in their service mentality.
Terms: 
'drinks'
'service'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
367,367,140,367,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",staff,positive,1460,"Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}
",0.2566028164134936,11155,"Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}
",0.3195603288657927,9595,"Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}
",0.3220027317680081,positive,prompt_multi_term_fewshot,"Example 1:
Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}


Example 2:
Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}


Example 3
Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}

    
Task:
Input: While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.
Terms: 
'staff'
'waiter'
'dessert'
'candle'
'meal'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
368,368,140,368,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",waiter,positive,1460,"Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}
",0.2566028164134936,11155,"Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}
",0.3195603288657927,9595,"Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}
",0.3220027317680081,negative,prompt_multi_term_fewshot,"Example 1:
Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}


Example 2:
Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}


Example 3
Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}

    
Task:
Input: While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.
Terms: 
'staff'
'waiter'
'dessert'
'candle'
'meal'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
369,369,140,369,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",dessert,neutral,1460,"Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}
",0.2566028164134936,11155,"Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}
",0.3195603288657927,9595,"Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}
",0.3220027317680081,neutral,prompt_multi_term_fewshot,"Example 1:
Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}


Example 2:
Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}


Example 3
Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}

    
Task:
Input: While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.
Terms: 
'staff'
'waiter'
'dessert'
'candle'
'meal'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
370,370,140,370,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",candle,neutral,1460,"Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}
",0.2566028164134936,11155,"Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}
",0.3195603288657927,9595,"Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}
",0.3220027317680081,neutral,prompt_multi_term_fewshot,"Example 1:
Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}


Example 2:
Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}


Example 3
Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}

    
Task:
Input: While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.
Terms: 
'staff'
'waiter'
'dessert'
'candle'
'meal'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
371,371,140,371,"While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.",meal,neutral,1460,"Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}
",0.2566028164134936,11155,"Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}
",0.3195603288657927,9595,"Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}
",0.3220027317680081,neutral,prompt_multi_term_fewshot,"Example 1:
Input: ""At one point my friend knocked over a glass and broke it to pieces, and the waitstaff was so forgiving of it.""
Terms: 
'glass'
'waitstaff'

Output: {""term_sentiments"": [[""glass"", ""neutral""], [""waitstaff"", ""positive""]]}


Example 2:
Input: ""The birthday girl's dessert included a candle the staff came by with birthday wishes.""
Terms: 
'dessert'
'staff'

Output: {""term_sentiments"": [[""dessert"", ""neutral""], [""staff"", ""positive""]]}


Example 3
Input: ""One of my friends told them it was my birthday and the staff relally surprised me when their came to me singing with the mexican hats and a dessert with a candle on it.""
Terms: 
'staff'
'mexican'

Output: {""term_sentiments"": [[""staff"", ""positive""], [""mexican"", ""neutral""]]}

    
Task:
Input: While the staff was kind and attentive, our waiter never once broke a smile, even when I told him it was my friend's birthday, although he did bring a dessert with a candle at the end of the meal.
Terms: 
'staff'
'waiter'
'dessert'
'candle'
'meal'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
372,372,141,372,"Start by enjoying the atmosphere while having a glass of wine at the bar and we you are ready, go and enjoy your food!",atmosphere,positive,7517,"Input: ""The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.""
Terms: 
'atmosphere'
'cocktail'
'bar'
'scene'

Output: {""term_sentiments"": [[""atmosphere"", ""positive""], [""cocktail"", ""neutral""], [""bar"", ""neutral""], [""scene"", ""positive""]]}
",0.2714935591139106,2761,"Input: ""the pre dinner drink at the bar was very pleasant, good start, although we waited up to about an hour before our table was ready.""
Terms: 
'pre dinner drink'
'bar'

Output: {""term_sentiments"": [[""pre dinner drink"", ""positive""], [""bar"", ""neutral""]]}
",0.2727336262057622,7545,"Input: ""Start off with an expertly mixed cocktail or glass of wine at the beautiful bar.""
Terms: 
'mixed cocktail'
'bar'

Output: {""term_sentiments"": [[""mixed cocktail"", ""neutral""], [""bar"", ""positive""]]}
",0.2891286357404035,positive,prompt_multi_term_fewshot,"Example 1:
Input: ""The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.""
Terms: 
'atmosphere'
'cocktail'
'bar'
'scene'

Output: {""term_sentiments"": [[""atmosphere"", ""positive""], [""cocktail"", ""neutral""], [""bar"", ""neutral""], [""scene"", ""positive""]]}


Example 2:
Input: ""the pre dinner drink at the bar was very pleasant, good start, although we waited up to about an hour before our table was ready.""
Terms: 
'pre dinner drink'
'bar'

Output: {""term_sentiments"": [[""pre dinner drink"", ""positive""], [""bar"", ""neutral""]]}


Example 3
Input: ""Start off with an expertly mixed cocktail or glass of wine at the beautiful bar.""
Terms: 
'mixed cocktail'
'bar'

Output: {""term_sentiments"": [[""mixed cocktail"", ""neutral""], [""bar"", ""positive""]]}

    
Task:
Input: Start by enjoying the atmosphere while having a glass of wine at the bar and we you are ready, go and enjoy your food!
Terms: 
'atmosphere'
'bar'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
373,373,141,373,"Start by enjoying the atmosphere while having a glass of wine at the bar and we you are ready, go and enjoy your food!",bar,neutral,7517,"Input: ""The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.""
Terms: 
'atmosphere'
'cocktail'
'bar'
'scene'

Output: {""term_sentiments"": [[""atmosphere"", ""positive""], [""cocktail"", ""neutral""], [""bar"", ""neutral""], [""scene"", ""positive""]]}
",0.2714935591139106,2761,"Input: ""the pre dinner drink at the bar was very pleasant, good start, although we waited up to about an hour before our table was ready.""
Terms: 
'pre dinner drink'
'bar'

Output: {""term_sentiments"": [[""pre dinner drink"", ""positive""], [""bar"", ""neutral""]]}
",0.2727336262057622,7545,"Input: ""Start off with an expertly mixed cocktail or glass of wine at the beautiful bar.""
Terms: 
'mixed cocktail'
'bar'

Output: {""term_sentiments"": [[""mixed cocktail"", ""neutral""], [""bar"", ""positive""]]}
",0.2891286357404035,neutral,prompt_multi_term_fewshot,"Example 1:
Input: ""The atmosphere was so fun that we decided to have another cocktail at the bar and enjoy the scene.""
Terms: 
'atmosphere'
'cocktail'
'bar'
'scene'

Output: {""term_sentiments"": [[""atmosphere"", ""positive""], [""cocktail"", ""neutral""], [""bar"", ""neutral""], [""scene"", ""positive""]]}


Example 2:
Input: ""the pre dinner drink at the bar was very pleasant, good start, although we waited up to about an hour before our table was ready.""
Terms: 
'pre dinner drink'
'bar'

Output: {""term_sentiments"": [[""pre dinner drink"", ""positive""], [""bar"", ""neutral""]]}


Example 3
Input: ""Start off with an expertly mixed cocktail or glass of wine at the beautiful bar.""
Terms: 
'mixed cocktail'
'bar'

Output: {""term_sentiments"": [[""mixed cocktail"", ""neutral""], [""bar"", ""positive""]]}

    
Task:
Input: Start by enjoying the atmosphere while having a glass of wine at the bar and we you are ready, go and enjoy your food!
Terms: 
'atmosphere'
'bar'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
374,374,142,374,My only advice is: increase portion sizes; and develop a special drink list.,portion,positive,10611,"Input: ""I have a litany of complaints -- being over-charged for wine that I didn't order, shady waiters, so-so food that arrived at the table luke warm, main course portion sizes barely large enough to be appetizer sizes, lack of fabulosity that Mr.""
Terms: 
'wine'
'waiters'
'food'
'table'
'main course portion sizes'
'appetizer'

Output: {""term_sentiments"": [[""wine"", ""neutral""], [""waiters"", ""negative""], [""food"", ""negative""], [""table"", ""neutral""], [""main course portion sizes"", ""negative""], [""appetizer"", ""neutral""]]}
",0.244948345357848,7051,"Input: ""I just think the prices are high for the type of food the kitchen turns out as well as the portion sizes.""
Terms: 
'prices'
'food'
'portion sizes'

Output: {""term_sentiments"": [[""prices"", ""negative""], [""food"", ""neutral""], [""portion sizes"", ""neutral""]]}
",0.2598927220832668,676,"Input: ""Some advice: have the prime rib if it is a special, try a price fix lunch or dinner because it is an exceptional value.""
Terms: 
'prime rib'
'dinner'

Output: {""term_sentiments"": [[""prime rib"", ""positive""], [""dinner"", ""neutral""]]}
",0.2608933499753096,positive,prompt_multi_term_fewshot,"Example 1:
Input: ""I have a litany of complaints -- being over-charged for wine that I didn't order, shady waiters, so-so food that arrived at the table luke warm, main course portion sizes barely large enough to be appetizer sizes, lack of fabulosity that Mr.""
Terms: 
'wine'
'waiters'
'food'
'table'
'main course portion sizes'
'appetizer'

Output: {""term_sentiments"": [[""wine"", ""neutral""], [""waiters"", ""negative""], [""food"", ""negative""], [""table"", ""neutral""], [""main course portion sizes"", ""negative""], [""appetizer"", ""neutral""]]}


Example 2:
Input: ""I just think the prices are high for the type of food the kitchen turns out as well as the portion sizes.""
Terms: 
'prices'
'food'
'portion sizes'

Output: {""term_sentiments"": [[""prices"", ""negative""], [""food"", ""neutral""], [""portion sizes"", ""neutral""]]}


Example 3
Input: ""Some advice: have the prime rib if it is a special, try a price fix lunch or dinner because it is an exceptional value.""
Terms: 
'prime rib'
'dinner'

Output: {""term_sentiments"": [[""prime rib"", ""positive""], [""dinner"", ""neutral""]]}

    
Task:
Input: My only advice is: increase portion sizes; and develop a special drink list.
Terms: 
'portion'
'drink list'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
375,375,142,375,My only advice is: increase portion sizes; and develop a special drink list.,drink list,neutral,10611,"Input: ""I have a litany of complaints -- being over-charged for wine that I didn't order, shady waiters, so-so food that arrived at the table luke warm, main course portion sizes barely large enough to be appetizer sizes, lack of fabulosity that Mr.""
Terms: 
'wine'
'waiters'
'food'
'table'
'main course portion sizes'
'appetizer'

Output: {""term_sentiments"": [[""wine"", ""neutral""], [""waiters"", ""negative""], [""food"", ""negative""], [""table"", ""neutral""], [""main course portion sizes"", ""negative""], [""appetizer"", ""neutral""]]}
",0.244948345357848,7051,"Input: ""I just think the prices are high for the type of food the kitchen turns out as well as the portion sizes.""
Terms: 
'prices'
'food'
'portion sizes'

Output: {""term_sentiments"": [[""prices"", ""negative""], [""food"", ""neutral""], [""portion sizes"", ""neutral""]]}
",0.2598927220832668,676,"Input: ""Some advice: have the prime rib if it is a special, try a price fix lunch or dinner because it is an exceptional value.""
Terms: 
'prime rib'
'dinner'

Output: {""term_sentiments"": [[""prime rib"", ""positive""], [""dinner"", ""neutral""]]}
",0.2608933499753096,positive,prompt_multi_term_fewshot,"Example 1:
Input: ""I have a litany of complaints -- being over-charged for wine that I didn't order, shady waiters, so-so food that arrived at the table luke warm, main course portion sizes barely large enough to be appetizer sizes, lack of fabulosity that Mr.""
Terms: 
'wine'
'waiters'
'food'
'table'
'main course portion sizes'
'appetizer'

Output: {""term_sentiments"": [[""wine"", ""neutral""], [""waiters"", ""negative""], [""food"", ""negative""], [""table"", ""neutral""], [""main course portion sizes"", ""negative""], [""appetizer"", ""neutral""]]}


Example 2:
Input: ""I just think the prices are high for the type of food the kitchen turns out as well as the portion sizes.""
Terms: 
'prices'
'food'
'portion sizes'

Output: {""term_sentiments"": [[""prices"", ""negative""], [""food"", ""neutral""], [""portion sizes"", ""neutral""]]}


Example 3
Input: ""Some advice: have the prime rib if it is a special, try a price fix lunch or dinner because it is an exceptional value.""
Terms: 
'prime rib'
'dinner'

Output: {""term_sentiments"": [[""prime rib"", ""positive""], [""dinner"", ""neutral""]]}

    
Task:
Input: My only advice is: increase portion sizes; and develop a special drink list.
Terms: 
'portion'
'drink list'

Prompt: Analyze the sentiment of specific terms mentioned in a sentence. 
You are required to evaluate whether the sentiment towards each term is 'positive', 'negative', or 'neutral'. 
Return the final result as JSON in the format {""term_sentiments"": ""<a list of [term, sentiment] pairs>""}.
ONLY return the JSON."
