,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt,example1_term_id,example1_prompt,example1_sim_score,example2_term_id,example2_prompt,example2_sim_score,example3_term_id,example3_prompt,example3_sim_score
283,109,283,We had reservations and when we showed up the manager told us the wait was over 45 mins.,reservations,neutral,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).""
Term: ""server""
Output: ""negative""


Example 2:
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""


Example 3
Input: ""We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.""
Term: ""service""
Output: ""neutral""

    
Task:
Input: We had reservations and when we showed up the manager told us the wait was over 45 mins.
Prompt: What is the sentiment in the text towards 'reservations'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",115,"Input: ""We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).""
Term: ""server""
Output: ""negative""
",0.21356712884922374,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.21950913809781838,153,"Input: ""We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.""
Term: ""service""
Output: ""neutral""
",0.25103264560457744
284,109,284,We had reservations and when we showed up the manager told us the wait was over 45 mins.,manager,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).""
Term: ""server""
Output: ""negative""


Example 2:
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""


Example 3
Input: ""We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.""
Term: ""service""
Output: ""neutral""

    
Task:
Input: We had reservations and when we showed up the manager told us the wait was over 45 mins.
Prompt: What is the sentiment in the text towards 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",115,"Input: ""We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).""
Term: ""server""
Output: ""negative""
",0.21356712884922374,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.21950913809781838,153,"Input: ""We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.""
Term: ""service""
Output: ""neutral""
",0.25103264560457744
285,109,285,We had reservations and when we showed up the manager told us the wait was over 45 mins.,wait,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).""
Term: ""server""
Output: ""negative""


Example 2:
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""


Example 3
Input: ""We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.""
Term: ""service""
Output: ""neutral""

    
Task:
Input: We had reservations and when we showed up the manager told us the wait was over 45 mins.
Prompt: What is the sentiment in the text towards 'wait'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",115,"Input: ""We politely asked our server for the regular menu, but were told that for large parties they could only offer us the banquet menu (would have gone elsewhere had we known).""
Term: ""server""
Output: ""negative""
",0.21356712884922374,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.21950913809781838,153,"Input: ""We had no problems with our resevations and found the service and the meal well worth a wait, had we run into one.""
Term: ""service""
Output: ""neutral""
",0.25103264560457744
286,110,286,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.",waitress,negative,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The server came by only once to pour additional wine for the table; the rest of the time, we had to fish the bottle out of the two-table communal bucket ourselves.""
Term: ""server""
Output: ""negative""


Example 2:
Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""


Example 3
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""

    
Task:
Input: We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.
Prompt: What is the sentiment in the text towards 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",446,"Input: ""The server came by only once to pour additional wine for the table; the rest of the time, we had to fish the bottle out of the two-table communal bucket ourselves.""
Term: ""server""
Output: ""negative""
",0.20960835382658005,73,"Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""
",0.24179197485158477,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.24569756138849752
287,110,287,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.",taste,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The server came by only once to pour additional wine for the table; the rest of the time, we had to fish the bottle out of the two-table communal bucket ourselves.""
Term: ""server""
Output: ""negative""


Example 2:
Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""


Example 3
Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""

    
Task:
Input: We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.
Prompt: What is the sentiment in the text towards 'taste'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",446,"Input: ""The server came by only once to pour additional wine for the table; the rest of the time, we had to fish the bottle out of the two-table communal bucket ourselves.""
Term: ""server""
Output: ""negative""
",0.20960835382658005,73,"Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""
",0.24179197485158477,54,"Input: ""When I asked the waitress, she told me they couldn't afford the salmon, and had changed the dish (though not on the menu).""
Term: ""waitress""
Output: ""neutral""
",0.24569756138849752
288,111,288,My dining companion and I have nothing but raves about the  environment and the Food.,dining,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?""
Term: ""menu""
Output: ""neutral""


Example 3
Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""

    
Task:
Input: My dining companion and I have nothing but raves about the  environment and the Food.
Prompt: What is the sentiment in the text towards 'dining'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.2004124355442472,395,"Input: ""There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?""
Term: ""menu""
Output: ""neutral""
",0.2106110086462687,161,"Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""
",0.22881323113654434
289,111,289,My dining companion and I have nothing but raves about the  environment and the Food.,environment,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?""
Term: ""menu""
Output: ""neutral""


Example 3
Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""

    
Task:
Input: My dining companion and I have nothing but raves about the  environment and the Food.
Prompt: What is the sentiment in the text towards 'environment'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.2004124355442472,395,"Input: ""There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?""
Term: ""menu""
Output: ""neutral""
",0.2106110086462687,161,"Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""
",0.22881323113654434
290,111,290,My dining companion and I have nothing but raves about the  environment and the Food.,Food,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?""
Term: ""menu""
Output: ""neutral""


Example 3
Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""

    
Task:
Input: My dining companion and I have nothing but raves about the  environment and the Food.
Prompt: What is the sentiment in the text towards 'Food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.2004124355442472,395,"Input: ""There is nothing else on the menu except for exotic teas and cold beverages, but with a meal this cheap and delightful, who would care?""
Term: ""menu""
Output: ""neutral""
",0.2106110086462687,161,"Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""
",0.22881323113654434
291,112,291,My husband and I had dinner here last week and the food was very good.,dinner,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Ive had better burgers and fries at the local dinner in my neighborhood: 3 guys dinner on 96th and Madison Avenue.""
Term: ""burgers""
Output: ""positive""


Example 2:
Input: ""we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.""
Term: ""lunch""
Output: ""neutral""


Example 3
Input: ""Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.""
Term: ""dinner""
Output: ""neutral""

    
Task:
Input: My husband and I had dinner here last week and the food was very good.
Prompt: What is the sentiment in the text towards 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",70,"Input: ""Ive had better burgers and fries at the local dinner in my neighborhood: 3 guys dinner on 96th and Madison Avenue.""
Term: ""burgers""
Output: ""positive""
",0.2291596496535861,127,"Input: ""we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.""
Term: ""lunch""
Output: ""neutral""
",0.23485172578942035,188,"Input: ""Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.""
Term: ""dinner""
Output: ""neutral""
",0.39640010973279605
292,112,292,My husband and I had dinner here last week and the food was very good.,food,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Ive had better burgers and fries at the local dinner in my neighborhood: 3 guys dinner on 96th and Madison Avenue.""
Term: ""burgers""
Output: ""positive""


Example 2:
Input: ""we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.""
Term: ""lunch""
Output: ""neutral""


Example 3
Input: ""Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.""
Term: ""dinner""
Output: ""neutral""

    
Task:
Input: My husband and I had dinner here last week and the food was very good.
Prompt: What is the sentiment in the text towards 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",70,"Input: ""Ive had better burgers and fries at the local dinner in my neighborhood: 3 guys dinner on 96th and Madison Avenue.""
Term: ""burgers""
Output: ""positive""
",0.2291596496535861,127,"Input: ""we live down the street and have eaten here many times for lunch and dinner, and the food is consistently terrific.""
Term: ""lunch""
Output: ""neutral""
",0.23485172578942035,188,"Input: ""Went here with my husband on a Saturday night for dinner since the place looked like it had great atmosphere.""
Term: ""dinner""
Output: ""neutral""
",0.39640010973279605
293,113,293,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.",nachos,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""


Example 3
Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""

    
Task:
Input: The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.
Prompt: What is the sentiment in the text towards 'nachos'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.262879120163181,224,"Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""
",0.2731944430218013,161,"Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""
",0.29933960274824384
294,113,294,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.",onion bloom,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""


Example 3
Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""

    
Task:
Input: The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.
Prompt: What is the sentiment in the text towards 'onion bloom'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.262879120163181,224,"Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""
",0.2731944430218013,161,"Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""
",0.29933960274824384
295,113,295,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.",calamari,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""


Example 2:
Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""


Example 3
Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""

    
Task:
Input: The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.
Prompt: What is the sentiment in the text towards 'calamari'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",291,"Input: ""My husband and I had dinner here last week and the food was very good.""
Term: ""dinner""
Output: ""neutral""
",0.262879120163181,224,"Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""
",0.2731944430218013,161,"Input: ""Sure the food was - as always - very good, but we were quite outrageous about the waitress.""
Term: ""food""
Output: ""positive""
",0.29933960274824384
296,114,296,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.",door,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.""
Term: ""waiter""
Output: ""neutral""


Example 2:
Input: ""We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""When my brother and I we had too much pizza in New York, we would like to order something else from the menu.""
Term: ""pizza""
Output: ""positive""

    
Task:
Input: This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.
Prompt: What is the sentiment in the text towards 'door'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",303,"Input: ""Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.""
Term: ""waiter""
Output: ""neutral""
",0.19848000784447115,310,"Input: ""We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.""
Term: ""brunch""
Output: ""neutral""
",0.20415235645892368,40,"Input: ""When my brother and I we had too much pizza in New York, we would like to order something else from the menu.""
Term: ""pizza""
Output: ""positive""
",0.20544528201059437
297,114,297,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.",maitre,negative,negative,prompt_single_term_fewshot,"Example 1:
Input: ""Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.""
Term: ""waiter""
Output: ""neutral""


Example 2:
Input: ""We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.""
Term: ""brunch""
Output: ""neutral""


Example 3
Input: ""When my brother and I we had too much pizza in New York, we would like to order something else from the menu.""
Term: ""pizza""
Output: ""positive""

    
Task:
Input: This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.
Prompt: What is the sentiment in the text towards 'maitre'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",303,"Input: ""Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.""
Term: ""waiter""
Output: ""neutral""
",0.19848000784447115,310,"Input: ""We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.""
Term: ""brunch""
Output: ""neutral""
",0.20415235645892368,40,"Input: ""When my brother and I we had too much pizza in New York, we would like to order something else from the menu.""
Term: ""pizza""
Output: ""positive""
",0.20544528201059437
298,115,298,"I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.",shrimp summer role,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.""
Term: ""organic chicken""
Output: ""negative""


Example 2:
Input: ""The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).""
Term: ""eggplant parmasean""
Output: ""positive""


Example 3
Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""

    
Task:
Input: I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.
Prompt: What is the sentiment in the text towards 'shrimp summer role'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",172,"Input: ""Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.""
Term: ""organic chicken""
Output: ""negative""
",0.16730481458567523,16,"Input: ""The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).""
Term: ""eggplant parmasean""
Output: ""positive""
",0.1840927373182031,199,"Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""
",0.2442322411030909
299,115,299,"I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.",shrimp dishes,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.""
Term: ""organic chicken""
Output: ""negative""


Example 2:
Input: ""The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).""
Term: ""eggplant parmasean""
Output: ""positive""


Example 3
Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""

    
Task:
Input: I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.
Prompt: What is the sentiment in the text towards 'shrimp dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",172,"Input: ""Right after we finished the main course (the organic chicken was dry), but before we finish drinking the wine the check was placed on the table, and the waitress came back and picked it up three times.""
Term: ""organic chicken""
Output: ""negative""
",0.16730481458567523,16,"Input: ""The eggplant parmasean was AWESOME (I don't even like eggplant) but my main course was just ok (shrimp with pasta).""
Term: ""eggplant parmasean""
Output: ""positive""
",0.1840927373182031,199,"Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""
",0.2442322411030909
300,116,300,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",beginning appetizers,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""


Example 2:
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""


Example 3
Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""

    
Task:
Input: From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.
Prompt: What is the sentiment in the text towards 'beginning appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",199,"Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""
",0.22324879269097145,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.23276934638711516,73,"Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""
",0.29658079165853346
301,116,301,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",scallops,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""


Example 2:
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""


Example 3
Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""

    
Task:
Input: From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.
Prompt: What is the sentiment in the text towards 'scallops'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",199,"Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""
",0.22324879269097145,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.23276934638711516,73,"Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""
",0.29658079165853346
302,116,302,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",chocolate souffle with rasberry mint sorbet,positive,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""


Example 2:
Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""


Example 3
Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""

    
Task:
Input: From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.
Prompt: What is the sentiment in the text towards 'chocolate souffle with rasberry mint sorbet'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",199,"Input: ""The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding.""
Term: ""dishes""
Output: ""positive""
",0.22324879269097145,272,"Input: ""Food was average, the appetizers were better than the main courses.""
Term: ""appetizers""
Output: ""positive""
",0.23276934638711516,73,"Input: ""We were so excited since I was reading great review of this place, however we were disappointed with the taste of the food.""
Term: ""place""
Output: ""negative""
",0.29658079165853346
303,117,303,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",waiter,neutral,positive,prompt_single_term_fewshot,"Example 1:
Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""


Example 2:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 3
Input: ""about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.""
Term: ""eggs""
Output: ""negative""

    
Task:
Input: Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.
Prompt: What is the sentiment in the text towards 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",224,"Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""
",0.19198506540785376,13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.21078866662006396,268,"Input: ""about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.""
Term: ""eggs""
Output: ""negative""
",0.2148212228591791
304,117,304,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",main courses,neutral,neutral,prompt_single_term_fewshot,"Example 1:
Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""


Example 2:
Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""


Example 3
Input: ""about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.""
Term: ""eggs""
Output: ""negative""

    
Task:
Input: Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.
Prompt: What is the sentiment in the text towards 'main courses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word.",224,"Input: ""The atmosphere was warm, sexy, and very romantic but the lighting wasn't good for reading the menu.""
Term: ""atmosphere""
Output: ""positive""
",0.19198506540785376,13,"Input: ""After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there.""
Term: ""waiter""
Output: ""negative""
",0.21078866662006396,268,"Input: ""about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.""
Term: ""eggs""
Output: ""negative""
",0.2148212228591791
