,text_id,term_id,text,term,polarity,polarity_pred,prompt_name,prompt
231,87,231,Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).,Catfish,neutral,neutral,prompt_3_zeroshot_single_term,"Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).

    What is the sentiment on 'Catfish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
232,87,232,Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).,sauce,neutral,positive,prompt_3_zeroshot_single_term,"Had a mouthwatering sardinian Stuffed Squid and a Catfish fiumarola from Rome( think was capers and anchovies sauce).

    What is the sentiment on 'sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
233,88,233,The waiter recommended I choose a bottle for the entire meal.,waiter,negative,neutral,prompt_3_zeroshot_single_term,"The waiter recommended I choose a bottle for the entire meal.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
234,88,234,The waiter recommended I choose a bottle for the entire meal.,meal,neutral,neutral,prompt_3_zeroshot_single_term,"The waiter recommended I choose a bottle for the entire meal.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
235,89,235,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,Scene,neutral,positive,prompt_3_zeroshot_single_term,"The Scene Hunky waiters dub diners darling and it sounds like they mean it.

    What is the sentiment on 'Scene'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
236,89,236,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,waiters,negative,positive,prompt_3_zeroshot_single_term,"The Scene Hunky waiters dub diners darling and it sounds like they mean it.

    What is the sentiment on 'waiters'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
237,89,237,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,diners,neutral,neutral,prompt_3_zeroshot_single_term,"The Scene Hunky waiters dub diners darling and it sounds like they mean it.

    What is the sentiment on 'diners'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
238,89,238,The Scene Hunky waiters dub diners darling and it sounds like they mean it.,darling,neutral,positive,prompt_3_zeroshot_single_term,"The Scene Hunky waiters dub diners darling and it sounds like they mean it.

    What is the sentiment on 'darling'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
239,90,239,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,dishes,neutral,negative,prompt_3_zeroshot_single_term,"The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.

    What is the sentiment on 'dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
240,90,240,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,bill,neutral,negative,prompt_3_zeroshot_single_term,"The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.

    What is the sentiment on 'bill'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
241,90,241,The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.,desserts,positive,negative,prompt_3_zeroshot_single_term,"The situation was verified by taking 3 dishes that were over an hour late off the bill and free desserts and coffee but the experience left most of us never wanting to go to the supposed hip cool 66 ever again.

    What is the sentiment on 'desserts'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
242,91,242,After being ignored by our waiter we complained to the manager who assured us everything would improve.,waiter,negative,negative,prompt_3_zeroshot_single_term,"After being ignored by our waiter we complained to the manager who assured us everything would improve.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
243,91,243,After being ignored by our waiter we complained to the manager who assured us everything would improve.,manager,positive,positive,prompt_3_zeroshot_single_term,"After being ignored by our waiter we complained to the manager who assured us everything would improve.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
244,92,244,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,table,neutral,neutral,prompt_3_zeroshot_single_term,"Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
245,92,245,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,appetizers,neutral,positive,prompt_3_zeroshot_single_term,"Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
246,92,246,Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.,waitresses,positive,positive,prompt_3_zeroshot_single_term,"Anyway we get a table and order some appetizers from one of the waitresses who was pleasently nice.

    What is the sentiment on 'waitresses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
247,93,247,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.",round pizza,negative,neutral,prompt_3_zeroshot_single_term,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.

    What is the sentiment on 'round pizza'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
248,93,248,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.",Sicilian,positive,positive,prompt_3_zeroshot_single_term,"The round pizza doesn't taste as good as I recall, it's still wonderful, but the Sicilian is to die for.

    What is the sentiment on 'Sicilian'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
249,94,249,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,vegetable Napoleon,positive,neutral,prompt_3_zeroshot_single_term,"My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.

    What is the sentiment on 'vegetable Napoleon'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
250,94,250,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,veggie burger,neutral,neutral,prompt_3_zeroshot_single_term,"My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.

    What is the sentiment on 'veggie burger'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
251,94,251,My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.,waiting,negative,negative,prompt_3_zeroshot_single_term,"My vegetable Napoleon was good; although i first got the veggie burger because the waitress mis-heard and stood my friend up for another 15 minutes of waiting to have it served.

    What is the sentiment on 'waiting'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
252,95,252,Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.,waitress,negative,negative,prompt_3_zeroshot_single_term,"Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
253,95,253,Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.,drink,neutral,negative,prompt_3_zeroshot_single_term,"Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.

    What is the sentiment on 'drink'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
254,95,254,Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.,meal,negative,negative,prompt_3_zeroshot_single_term,"Our waitress did not take our drink order until I finally flagged her down and even then she seemed disinterested in our meal.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
255,96,255,"I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.",wait staff,negative,neutral,prompt_3_zeroshot_single_term,"I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.

    What is the sentiment on 'wait staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
256,96,256,"I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.",meal,positive,neutral,prompt_3_zeroshot_single_term,"I would have told the wait staff if anyone had asked me if I enjoyed my meal, but no one asked.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
257,97,257,Telly's has the best octopus ever and the fish was so good on the grill.,fish,positive,positive,prompt_3_zeroshot_single_term,"Telly's has the best octopus ever and the fish was so good on the grill.

    What is the sentiment on 'fish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
258,97,258,Telly's has the best octopus ever and the fish was so good on the grill.,grill,neutral,positive,prompt_3_zeroshot_single_term,"Telly's has the best octopus ever and the fish was so good on the grill.

    What is the sentiment on 'grill'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
259,98,259,"Food was much better than the average Indian place in the area, and more interesting.",Food,positive,positive,prompt_3_zeroshot_single_term,"Food was much better than the average Indian place in the area, and more interesting.

    What is the sentiment on 'Food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
260,98,260,"Food was much better than the average Indian place in the area, and more interesting.",area,neutral,neutral,prompt_3_zeroshot_single_term,"Food was much better than the average Indian place in the area, and more interesting.

    What is the sentiment on 'area'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
261,99,261,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.",meat,positive,positive,prompt_3_zeroshot_single_term,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.

    What is the sentiment on 'meat'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
262,99,262,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.",cheese,positive,positive,prompt_3_zeroshot_single_term,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.

    What is the sentiment on 'cheese'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
263,99,263,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.",sauce,neutral,neutral,prompt_3_zeroshot_single_term,"The meat, onions, and cheese were good as was the roll, but I'd go back if I could forego the sauce.

    What is the sentiment on 'sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
264,100,264,"My party felt like we got put in a dining room for tourist, which must have been the penalty box area for the disgruntled wait staff on duty.",dining room,neutral,negative,prompt_3_zeroshot_single_term,"My party felt like we got put in a dining room for tourist, which must have been the penalty box area for the disgruntled wait staff on duty.

    What is the sentiment on 'dining room'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
265,100,265,"My party felt like we got put in a dining room for tourist, which must have been the penalty box area for the disgruntled wait staff on duty.",wait staff,negative,negative,prompt_3_zeroshot_single_term,"My party felt like we got put in a dining room for tourist, which must have been the penalty box area for the disgruntled wait staff on duty.

    What is the sentiment on 'wait staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
266,101,266,"went there for sunday brunch after a wonderful massage - the food was terrible-bland/tasteless, cold, expensive.",brunch,neutral,negative,prompt_3_zeroshot_single_term,"went there for sunday brunch after a wonderful massage - the food was terrible-bland/tasteless, cold, expensive.

    What is the sentiment on 'brunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
267,101,267,"went there for sunday brunch after a wonderful massage - the food was terrible-bland/tasteless, cold, expensive.",food,negative,negative,prompt_3_zeroshot_single_term,"went there for sunday brunch after a wonderful massage - the food was terrible-bland/tasteless, cold, expensive.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
268,102,268,"about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.",eggs,negative,negative,prompt_3_zeroshot_single_term,"about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.

    What is the sentiment on 'eggs'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
269,102,269,"about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.",food,neutral,negative,prompt_3_zeroshot_single_term,"about 10 minutes apart each, so we were all eating cold eggs by the time we got our food.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
270,103,270,"After our meal,the manager, even took some of his time to sit with us and give us a lesson in Sake 101.",meal,neutral,positive,prompt_3_zeroshot_single_term,"After our meal,the manager, even took some of his time to sit with us and give us a lesson in Sake 101.

    What is the sentiment on 'meal'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
271,103,271,"After our meal,the manager, even took some of his time to sit with us and give us a lesson in Sake 101.",manager,positive,positive,prompt_3_zeroshot_single_term,"After our meal,the manager, even took some of his time to sit with us and give us a lesson in Sake 101.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
272,104,272,"Food was average, the appetizers were better than the main courses.",appetizers,positive,positive,prompt_3_zeroshot_single_term,"Food was average, the appetizers were better than the main courses.

    What is the sentiment on 'appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
273,104,273,"Food was average, the appetizers were better than the main courses.",main courses,neutral,negative,prompt_3_zeroshot_single_term,"Food was average, the appetizers were better than the main courses.

    What is the sentiment on 'main courses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
274,105,274,"The Scene Shun Lee Palace is popular with midtown locals, possibly because the upscale room means you can impress a client and have Chinese for lunch at the same time.",Scene,positive,positive,prompt_3_zeroshot_single_term,"The Scene Shun Lee Palace is popular with midtown locals, possibly because the upscale room means you can impress a client and have Chinese for lunch at the same time.

    What is the sentiment on 'Scene'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
275,105,275,"The Scene Shun Lee Palace is popular with midtown locals, possibly because the upscale room means you can impress a client and have Chinese for lunch at the same time.",lunch,neutral,neutral,prompt_3_zeroshot_single_term,"The Scene Shun Lee Palace is popular with midtown locals, possibly because the upscale room means you can impress a client and have Chinese for lunch at the same time.

    What is the sentiment on 'lunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
276,106,276,If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night.,table,neutral,neutral,prompt_3_zeroshot_single_term,"If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night.

    What is the sentiment on 'table'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
277,106,277,If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night.,service,negative,negative,prompt_3_zeroshot_single_term,"If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
278,107,278,"But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.",brunch,neutral,negative,prompt_3_zeroshot_single_term,"But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.

    What is the sentiment on 'brunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
279,107,279,"But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.",hostess,negative,negative,prompt_3_zeroshot_single_term,"But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.

    What is the sentiment on 'hostess'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
280,107,280,"But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.",wait staff,negative,negative,prompt_3_zeroshot_single_term,"But on a recent Sunday brunch excursion, I was greeted by a uniformly unfriendly staff - starting with the hostess and extending to foul faced wait staff.

    What is the sentiment on 'wait staff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
281,108,281,The food was served promptly and was really hot.,food,positive,positive,prompt_3_zeroshot_single_term,"The food was served promptly and was really hot.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
282,108,282,The food was served promptly and was really hot.,served,neutral,positive,prompt_3_zeroshot_single_term,"The food was served promptly and was really hot.

    What is the sentiment on 'served'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
283,109,283,We had reservations and when we showed up the manager told us the wait was over 45 mins.,reservations,neutral,negative,prompt_3_zeroshot_single_term,"We had reservations and when we showed up the manager told us the wait was over 45 mins.

    What is the sentiment on 'reservations'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
284,109,284,We had reservations and when we showed up the manager told us the wait was over 45 mins.,manager,negative,negative,prompt_3_zeroshot_single_term,"We had reservations and when we showed up the manager told us the wait was over 45 mins.

    What is the sentiment on 'manager'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
285,109,285,We had reservations and when we showed up the manager told us the wait was over 45 mins.,wait,negative,negative,prompt_3_zeroshot_single_term,"We had reservations and when we showed up the manager told us the wait was over 45 mins.

    What is the sentiment on 'wait'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
286,110,286,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.",waitress,negative,neutral,prompt_3_zeroshot_single_term,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.

    What is the sentiment on 'waitress'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
287,110,287,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.",taste,neutral,neutral,prompt_3_zeroshot_single_term,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste.

    What is the sentiment on 'taste'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
288,111,288,My dining companion and I have nothing but raves about the  environment and the Food.,dining,neutral,positive,prompt_3_zeroshot_single_term,"My dining companion and I have nothing but raves about the  environment and the Food.

    What is the sentiment on 'dining'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
289,111,289,My dining companion and I have nothing but raves about the  environment and the Food.,environment,positive,positive,prompt_3_zeroshot_single_term,"My dining companion and I have nothing but raves about the  environment and the Food.

    What is the sentiment on 'environment'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
290,111,290,My dining companion and I have nothing but raves about the  environment and the Food.,Food,positive,positive,prompt_3_zeroshot_single_term,"My dining companion and I have nothing but raves about the  environment and the Food.

    What is the sentiment on 'Food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
291,112,291,My husband and I had dinner here last week and the food was very good.,dinner,neutral,positive,prompt_3_zeroshot_single_term,"My husband and I had dinner here last week and the food was very good.

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
292,112,292,My husband and I had dinner here last week and the food was very good.,food,positive,positive,prompt_3_zeroshot_single_term,"My husband and I had dinner here last week and the food was very good.

    What is the sentiment on 'food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
293,113,293,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.",nachos,positive,positive,prompt_3_zeroshot_single_term,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.

    What is the sentiment on 'nachos'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
294,113,294,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.",onion bloom,negative,negative,prompt_3_zeroshot_single_term,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.

    What is the sentiment on 'onion bloom'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
295,113,295,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.",calamari,negative,negative,prompt_3_zeroshot_single_term,"The nachos were very very good, but the onion bloom felt too greasy and the calamari was soggy.

    What is the sentiment on 'calamari'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
296,114,296,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.",door,neutral,negative,prompt_3_zeroshot_single_term,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.

    What is the sentiment on 'door'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
297,114,297,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.",maitre,negative,negative,prompt_3_zeroshot_single_term,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an awkward maitre'd who barely spoke to us at all and just seemed standoff-ish.

    What is the sentiment on 'maitre'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
298,115,298,"I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.",shrimp summer role,positive,positive,prompt_3_zeroshot_single_term,"I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.

    What is the sentiment on 'shrimp summer role'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
299,115,299,"I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.",shrimp dishes,neutral,positive,prompt_3_zeroshot_single_term,"I love the shrimp summer role, chicken kabob's, and all the chicken and shrimp dishes.

    What is the sentiment on 'shrimp dishes'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
300,116,300,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",beginning appetizers,neutral,positive,prompt_3_zeroshot_single_term,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.

    What is the sentiment on 'beginning appetizers'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
301,116,301,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",scallops,positive,positive,prompt_3_zeroshot_single_term,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.

    What is the sentiment on 'scallops'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
302,116,302,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",chocolate souffle with rasberry mint sorbet,positive,positive,prompt_3_zeroshot_single_term,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.

    What is the sentiment on 'chocolate souffle with rasberry mint sorbet'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
303,117,303,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",waiter,neutral,positive,prompt_3_zeroshot_single_term,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.

    What is the sentiment on 'waiter'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
304,117,304,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",main courses,neutral,positive,prompt_3_zeroshot_single_term,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.

    What is the sentiment on 'main courses'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
305,117,305,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",dish,neutral,neutral,prompt_3_zeroshot_single_term,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.

    What is the sentiment on 'dish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
306,117,306,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.",red pepper hummus,positive,positive,prompt_3_zeroshot_single_term,"Our waiter brought out three main courses, but the fourth wasn't ready so we had to wait for 10 minutes for the last dish to arrive, but they were very nice and gave us free red pepper hummus while we waited.

    What is the sentiment on 'red pepper hummus'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
307,118,307,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",Chinese food,positive,neutral,prompt_3_zeroshot_single_term,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!

    What is the sentiment on 'Chinese food'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
308,118,308,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",stuff,positive,neutral,prompt_3_zeroshot_single_term,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!

    What is the sentiment on 'stuff'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
309,118,309,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",dinner,neutral,positive,prompt_3_zeroshot_single_term,"I love Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!

    What is the sentiment on 'dinner'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
310,119,310,We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.,brunch,neutral,negative,prompt_3_zeroshot_single_term,"We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.

    What is the sentiment on 'brunch'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
311,119,311,We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.,service,negative,negative,prompt_3_zeroshot_single_term,"We recently had brunch at this establishment with two other couples and I have to say I was majorly dissapointed with the service and how we were treated.

    What is the sentiment on 'service'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
312,120,312,My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.,bass,negative,negative,prompt_3_zeroshot_single_term,"My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.

    What is the sentiment on 'bass'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
313,120,313,My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.,tomato sauce,neutral,negative,prompt_3_zeroshot_single_term,"My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.

    What is the sentiment on 'tomato sauce'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
314,120,314,My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.,fish,negative,negative,prompt_3_zeroshot_single_term,"My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.

    What is the sentiment on 'fish'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
315,120,315,My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.,spinach,negative,negative,prompt_3_zeroshot_single_term,"My bass was even worse - smothered in some kind of tomato sauce that just did not go with fish and the spinach that accompanied the dish was extremely dry and flavorless.

    What is the sentiment on 'spinach'? Only respond with ""positive"", ""negative"" or ""neutral"" as one word."
