text_id,term_id,text,term,polarity
1617,4145,"I had a nice time, place was crowded but the food was very good.",place,negative
1618,4146,Ive personally tried almost everything on the menu and been amazed at the quality and presentation.,menu,neutral
1618,4147,Ive personally tried almost everything on the menu and been amazed at the quality and presentation.,presentation,positive
1619,4148,"Lunch (a chicken sandwich on baguette with fries) was decent, brunch (dry, hard pancakes) was pretty bad.",Lunch,positive
1619,4149,"Lunch (a chicken sandwich on baguette with fries) was decent, brunch (dry, hard pancakes) was pretty bad.",a chicken sandwich on baguette,neutral
1619,4150,"Lunch (a chicken sandwich on baguette with fries) was decent, brunch (dry, hard pancakes) was pretty bad.",brunch,positive
1619,4151,"Lunch (a chicken sandwich on baguette with fries) was decent, brunch (dry, hard pancakes) was pretty bad.",pancakes,positive
1620,4152,We got there before our reservation and the seated us quickly.,reservation,neutral
1620,4153,We got there before our reservation and the seated us quickly.,seated,positive
1621,4154,"They offer a sushi bar with very fresh fish, and the side dishes are excellent.",sushi bar,neutral
1621,4155,"They offer a sushi bar with very fresh fish, and the side dishes are excellent.",fish,positive
1621,4156,"They offer a sushi bar with very fresh fish, and the side dishes are excellent.",side dishes,positive
1622,4157,Great deal for lunch; came to something like $11 with tip and tax!,lunch,negative
1622,4158,Great deal for lunch; came to something like $11 with tip and tax!,tip,neutral
1623,4159,"The atmosphere couldn't be better, and the service was outstanding -- at the time there were only two people working the entire bar, and we still got taken care of like it was a five star restaurant.",atmosphere,positive
1623,4160,"The atmosphere couldn't be better, and the service was outstanding -- at the time there were only two people working the entire bar, and we still got taken care of like it was a five star restaurant.",service,positive
1623,4161,"The atmosphere couldn't be better, and the service was outstanding -- at the time there were only two people working the entire bar, and we still got taken care of like it was a five star restaurant.",bar,neutral
1624,4162,Our waiter was ever so helpful as he stood back and watched my sister and I physically move our table.,waiter,positive
1624,4163,Our waiter was ever so helpful as he stood back and watched my sister and I physically move our table.,table,neutral
1625,4164,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,diner,neutral
1625,4165,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,staff,negative
1625,4166,I was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again.,trays,negative
1626,4167,"We hung out by the bar mostly to ourselves, not an overwelming social crowd, but there were some georgous groups of hipsters looking like it was their meeting up before going out to the clubs (a few of the girls looked like top models), but the vibe was real chill.",bar,neutral
1626,4168,"We hung out by the bar mostly to ourselves, not an overwelming social crowd, but there were some georgous groups of hipsters looking like it was their meeting up before going out to the clubs (a few of the girls looked like top models), but the vibe was real chill.",crowd,negative
1627,4169,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",food,neutral
1627,4170,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",busboy,neutral
1627,4171,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",cheese,negative
1627,4172,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",water and wine glasses,negative
1627,4173,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",meal,neutral
1628,4174,"While admitably, the seating is a bit cramped, and the menu a tad pricey, the staff does its best to remedy concerns.",seating,negative
1628,4175,"While admitably, the seating is a bit cramped, and the menu a tad pricey, the staff does its best to remedy concerns.",staff,positive
1629,4176,It was practically impossible to get the waitstaff's attention to order another bottle of wine.,waitstaff,negative
1629,4177,It was practically impossible to get the waitstaff's attention to order another bottle of wine.,wine,neutral
1630,4178,"It's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) The waiters will uncork it bring you glasses too !",food,positive
1630,4179,"It's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) The waiters will uncork it bring you glasses too !",bottle of wine,neutral
1630,4180,"It's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) The waiters will uncork it bring you glasses too !",waiters,positive
1630,4181,"It's very cheap, food is great you can bring your own bottle of wine (saves sooo much money) The waiters will uncork it bring you glasses too !",glasses,neutral
1631,4182,"Menu had several fish selections (snapper, salmon, cod) but all were around $30 despite the fact that the portions would hardly fill a child's belly and the sides were 3 pieces of lettuce (literally).",Menu,neutral
1631,4183,"Menu had several fish selections (snapper, salmon, cod) but all were around $30 despite the fact that the portions would hardly fill a child's belly and the sides were 3 pieces of lettuce (literally).",fish selections,positive
1631,4184,"Menu had several fish selections (snapper, salmon, cod) but all were around $30 despite the fact that the portions would hardly fill a child's belly and the sides were 3 pieces of lettuce (literally).",salmon,neutral
1631,4185,"Menu had several fish selections (snapper, salmon, cod) but all were around $30 despite the fact that the portions would hardly fill a child's belly and the sides were 3 pieces of lettuce (literally).",cod,negative
1631,4186,"Menu had several fish selections (snapper, salmon, cod) but all were around $30 despite the fact that the portions would hardly fill a child's belly and the sides were 3 pieces of lettuce (literally).",portions,negative
1631,4187,"Menu had several fish selections (snapper, salmon, cod) but all were around $30 despite the fact that the portions would hardly fill a child's belly and the sides were 3 pieces of lettuce (literally).",sides,negative
1632,4188,"I'm a serious sucker for the buns listed in the appetizer section: big, fluffy, feels like true sustenance.",buns,negative
1632,4189,"I'm a serious sucker for the buns listed in the appetizer section: big, fluffy, feels like true sustenance.",appetizer,neutral
1633,4190,"Although I usually go out mid-week for lunch, I now make it a habit to stop out Thursday or Friday evening to enjoy the live Jazz band.",lunch,neutral
1633,4191,"Although I usually go out mid-week for lunch, I now make it a habit to stop out Thursday or Friday evening to enjoy the live Jazz band.",live Jazz band,positive
1634,4192,"Space is teeny tiny so waiting at the bar meant getting poked and bumped repeatedly, but hostesses were nice and wine selection was ample.",Space,negative
1634,4193,"Space is teeny tiny so waiting at the bar meant getting poked and bumped repeatedly, but hostesses were nice and wine selection was ample.",waiting,neutral
1634,4194,"Space is teeny tiny so waiting at the bar meant getting poked and bumped repeatedly, but hostesses were nice and wine selection was ample.",bar,neutral
1634,4195,"Space is teeny tiny so waiting at the bar meant getting poked and bumped repeatedly, but hostesses were nice and wine selection was ample.",wine selection,positive
1635,4196,We went inside to the lounge and found that there were several empty tables (which never ended up being occupied).,lounge,neutral
1635,4197,We went inside to the lounge and found that there were several empty tables (which never ended up being occupied).,tables,negative
1636,4198,The quality of the food used to be worth the long waits but not anymore.,quality,negative
1636,4199,The quality of the food used to be worth the long waits but not anymore.,food,neutral
1637,4200,"even when they informed us they were out of the port we chose to accompany our dessert, the manager made sure that we were offered an even better bottle that wasn't even featured on the menu.",dessert,neutral
1637,4201,"even when they informed us they were out of the port we chose to accompany our dessert, the manager made sure that we were offered an even better bottle that wasn't even featured on the menu.",manager,neutral
1637,4202,"even when they informed us they were out of the port we chose to accompany our dessert, the manager made sure that we were offered an even better bottle that wasn't even featured on the menu.",bottle,positive
1637,4203,"even when they informed us they were out of the port we chose to accompany our dessert, the manager made sure that we were offered an even better bottle that wasn't even featured on the menu.",menu,neutral
1638,4204,"The caesar salad was a huge bowl of iceberg lettuce, a dressing that wasn't ceasar, 1 crouton and a few slices of thin chicken -- for $12.",caesar salad,neutral
1638,4205,"The caesar salad was a huge bowl of iceberg lettuce, a dressing that wasn't ceasar, 1 crouton and a few slices of thin chicken -- for $12.",bowl of iceberg lettuce,positive
1638,4206,"The caesar salad was a huge bowl of iceberg lettuce, a dressing that wasn't ceasar, 1 crouton and a few slices of thin chicken -- for $12.",dressing,neutral
1638,4207,"The caesar salad was a huge bowl of iceberg lettuce, a dressing that wasn't ceasar, 1 crouton and a few slices of thin chicken -- for $12.",thin chicken,neutral
1639,4208,"I asked the waiter about the vintages of the wines, to which he replied, I don't know, probably 2003/2004.",waiter,negative
1639,4209,"I asked the waiter about the vintages of the wines, to which he replied, I don't know, probably 2003/2004.",vintages,neutral
1639,4210,"I asked the waiter about the vintages of the wines, to which he replied, I don't know, probably 2003/2004.",the wines,neutral
1640,4211,"In Short Despite the tacky Hellenic decor, replete with faux columns and signs of the zodiac carved into plaster walls, this Greek restaurant and bar bursts with authenticity when it comes to menu and atmosphere.",decor,negative
1640,4212,"In Short Despite the tacky Hellenic decor, replete with faux columns and signs of the zodiac carved into plaster walls, this Greek restaurant and bar bursts with authenticity when it comes to menu and atmosphere.",bar,neutral
1640,4213,"In Short Despite the tacky Hellenic decor, replete with faux columns and signs of the zodiac carved into plaster walls, this Greek restaurant and bar bursts with authenticity when it comes to menu and atmosphere.",atmosphere,positive
1641,4214,The only thing whihc i (and my partner) never heard before was: the waitress mentioned the price of the specials (?,waitress,negative
1641,4215,The only thing whihc i (and my partner) never heard before was: the waitress mentioned the price of the specials (?,price,neutral
1641,4216,The only thing whihc i (and my partner) never heard before was: the waitress mentioned the price of the specials (?,specials,neutral
1642,4217,"small portions, average food 6) we ask for the check, the waiter says, ok, and 5 minutes later asks if we want coffee or dessert.",food,neutral
1642,4218,"small portions, average food 6) we ask for the check, the waiter says, ok, and 5 minutes later asks if we want coffee or dessert.",check,neutral
1642,4219,"small portions, average food 6) we ask for the check, the waiter says, ok, and 5 minutes later asks if we want coffee or dessert.",waiter,negative
1642,4220,"small portions, average food 6) we ask for the check, the waiter says, ok, and 5 minutes later asks if we want coffee or dessert.",dessert,neutral
1643,4221,"On your way out, pick up a bar of their Swiss chocolate.",bar,neutral
1643,4222,"On your way out, pick up a bar of their Swiss chocolate.",chocolate,positive
1644,4223,"We were a bit chatty so it took us a while to decide what to order, but when we made it abundantly clear we were ready (closed the menu, looked around for our waiter) he was slammed from the recent filling of the space.",menu,neutral
1644,4224,"We were a bit chatty so it took us a while to decide what to order, but when we made it abundantly clear we were ready (closed the menu, looked around for our waiter) he was slammed from the recent filling of the space.",waiter,negative
1645,4225,The parade of carbs--do we need tepid yuca firees and regular fires and mashed potatoes is superfluous; better to put some of these on the salad bar.,fires,neutral
1645,4226,The parade of carbs--do we need tepid yuca firees and regular fires and mashed potatoes is superfluous; better to put some of these on the salad bar.,mashed potatoes,positive
1646,4227,"To be fair, my husband's cheeseburger was quite good, but the waitress never apologized for the long wait or attempted to explain.",cheeseburger,positive
1646,4228,"To be fair, my husband's cheeseburger was quite good, but the waitress never apologized for the long wait or attempted to explain.",waitress,negative
1647,4229,"I had the Brazailian steak and the spinach and cheese crepe for dinner - the steak was tender accompanied with mashed potatoes and salad, but salty!",dinner,neutral
1647,4230,"I had the Brazailian steak and the spinach and cheese crepe for dinner - the steak was tender accompanied with mashed potatoes and salad, but salty!",mashed potatoes and salad,positive
1648,4231,"Because of the delicate thin crust, take-out pies get soggy in their boxes.",crust,positive
1648,4232,"Because of the delicate thin crust, take-out pies get soggy in their boxes.",take-out pies,negative
1649,4233,Server Sean Toussaint suggested specials and specialties worth the $$$ price.,Server,positive
1649,4234,Server Sean Toussaint suggested specials and specialties worth the $$$ price.,specials,neutral
1650,4235,the food is still awesome - the twist on mexican is perfect - but the service is terrible - from the apathetic hosts to the unbelievably slow servers.,food,positive
1650,4236,the food is still awesome - the twist on mexican is perfect - but the service is terrible - from the apathetic hosts to the unbelievably slow servers.,hosts,negative
1650,4237,the food is still awesome - the twist on mexican is perfect - but the service is terrible - from the apathetic hosts to the unbelievably slow servers.,servers,negative
1651,4238,"After lunch, we sat at the bar and chatted with the bartender who was also very nice.",lunch,neutral
1651,4239,"After lunch, we sat at the bar and chatted with the bartender who was also very nice.",bartender,positive
1652,4240,FINALLY the waitress came with our food after an HOUR!,waitress,negative
1652,4241,FINALLY the waitress came with our food after an HOUR!,food,neutral
1653,4242,the staff were pleasant and easy-going and took time to explain the specials to us as well as answer any questions we might have had.,staff,positive
1653,4243,the staff were pleasant and easy-going and took time to explain the specials to us as well as answer any questions we might have had.,specials,neutral
1654,4244,"My entree was just some noodles in a butter sauce with no texture or color, except for a little bit of spinach which was more like a garnish.",entree,neutral
1654,4245,"My entree was just some noodles in a butter sauce with no texture or color, except for a little bit of spinach which was more like a garnish.",noodles in a butter sauce,neutral
1654,4246,"My entree was just some noodles in a butter sauce with no texture or color, except for a little bit of spinach which was more like a garnish.",texture,negative
1655,4247,"Attention to detail in the ingredients, always cut to the right size so as to blend the flavor with the tastes of spices pefectly in your mouth.",ingredients,neutral
1655,4248,"Attention to detail in the ingredients, always cut to the right size so as to blend the flavor with the tastes of spices pefectly in your mouth.",flavor,positive
1655,4249,"Attention to detail in the ingredients, always cut to the right size so as to blend the flavor with the tastes of spices pefectly in your mouth.",tastes,positive
1655,4250,"Attention to detail in the ingredients, always cut to the right size so as to blend the flavor with the tastes of spices pefectly in your mouth.",spices,positive
1656,4251,"sashimi was meh, salmon was good but the tuna was a little white and seemed like the day before as the flavor had faded.",sashimi,positive
1656,4252,"sashimi was meh, salmon was good but the tuna was a little white and seemed like the day before as the flavor had faded.",salmon,positive
1656,4253,"sashimi was meh, salmon was good but the tuna was a little white and seemed like the day before as the flavor had faded.",tuna,negative
1656,4254,"sashimi was meh, salmon was good but the tuna was a little white and seemed like the day before as the flavor had faded.",flavor,negative
1657,4255,The two vegetarian dishes on the menu were just an afterthought--why did they even bother?,vegetarian dishes,neutral
1657,4256,The two vegetarian dishes on the menu were just an afterthought--why did they even bother?,menu,positive
1658,4257,The hostess kept me waiting 10 minutes (attempting to read seating chart which I assume was in cyrillic) before determining whether she could seat us.,hostess,negative
1658,4258,The hostess kept me waiting 10 minutes (attempting to read seating chart which I assume was in cyrillic) before determining whether she could seat us.,waiting,neutral
1658,4259,The hostess kept me waiting 10 minutes (attempting to read seating chart which I assume was in cyrillic) before determining whether she could seat us.,seating,neutral
1659,4260,"Our waiter, even though he was serving dinner, was SO out to lunch.",waiter,negative
1659,4261,"Our waiter, even though he was serving dinner, was SO out to lunch.",lunch,neutral
1660,4262,"The portions were pretty small for the price, I thought, and I never got the coffee I ordered.",portions,negative
1660,4263,"The portions were pretty small for the price, I thought, and I never got the coffee I ordered.",price,neutral
1660,4264,"The portions were pretty small for the price, I thought, and I never got the coffee I ordered.",coffee,negative
1661,4265,"the server absolutely did not know what in the world he was talking about when we aske questios about the menu, and he barely spoke English.",server,negative
1661,4266,"the server absolutely did not know what in the world he was talking about when we aske questios about the menu, and he barely spoke English.",menu,neutral
1662,4267,"Fresh, original, creative, absolutely delicious - Perhaps I would chose a table at this cozy Italian corner versus an NYC top 5?",table,neutral
1662,4268,"Fresh, original, creative, absolutely delicious - Perhaps I would chose a table at this cozy Italian corner versus an NYC top 5?",corner,positive
1663,4269,"Always try one of the daily specials, in addition to all the tasty morsels on the menu.",daily specials,positive
1663,4270,"Always try one of the daily specials, in addition to all the tasty morsels on the menu.",menu,neutral
1664,4271,"(dissapointed) Over price for a lunch menu, including the lunch specials(be smart.",price,negative
1664,4272,"(dissapointed) Over price for a lunch menu, including the lunch specials(be smart.",lunch menu,neutral
1664,4273,"(dissapointed) Over price for a lunch menu, including the lunch specials(be smart.",lunch specials,neutral
1665,4274,"I only saw one waitress for the entire place, and small as it is, she only came to our table to take our order and take away plates, not once asking us if our food was to our liking.",waitress,negative
1665,4275,"I only saw one waitress for the entire place, and small as it is, she only came to our table to take our order and take away plates, not once asking us if our food was to our liking.",place,neutral
1665,4276,"I only saw one waitress for the entire place, and small as it is, she only came to our table to take our order and take away plates, not once asking us if our food was to our liking.",food,neutral
1666,4277,"Starting off with an excellent carafe of Cotes du rhone suggested by the waiter, we soon ordered a few appetizers like the steak tartare, the escargot and the goat cheese tart.",waiter,positive
1666,4278,"Starting off with an excellent carafe of Cotes du rhone suggested by the waiter, we soon ordered a few appetizers like the steak tartare, the escargot and the goat cheese tart.",appetizers,neutral
1666,4279,"Starting off with an excellent carafe of Cotes du rhone suggested by the waiter, we soon ordered a few appetizers like the steak tartare, the escargot and the goat cheese tart.",steak tartare,neutral
1666,4280,"Starting off with an excellent carafe of Cotes du rhone suggested by the waiter, we soon ordered a few appetizers like the steak tartare, the escargot and the goat cheese tart.",escargot,neutral
1666,4281,"Starting off with an excellent carafe of Cotes du rhone suggested by the waiter, we soon ordered a few appetizers like the steak tartare, the escargot and the goat cheese tart.",goat cheese tart,neutral
1667,4282,Space gets kind of crowded in there--because it's so popular--but it's worth the wait because the food is very good.,Space,negative
1667,4283,Space gets kind of crowded in there--because it's so popular--but it's worth the wait because the food is very good.,wait,positive
1667,4284,Space gets kind of crowded in there--because it's so popular--but it's worth the wait because the food is very good.,food,positive
1668,4285,"Tables are a little cramped, but dinner or lunch for 2 is fine.",Tables,negative
1668,4286,"Tables are a little cramped, but dinner or lunch for 2 is fine.",dinner,neutral
1669,4287,We sat for 20-40min without water or bread and were basically ignored by the waitstaff.,water,neutral
1669,4288,We sat for 20-40min without water or bread and were basically ignored by the waitstaff.,bread,neutral
1669,4289,We sat for 20-40min without water or bread and were basically ignored by the waitstaff.,waitstaff,negative
1670,4290,"The Server took the order and disappeared for the entire rest of the night until we had to stop him b/c the bus boy knocked over our entire bottle of red wine soaking the white table cloth, the seats and our business suits.",Server,negative
1670,4291,"The Server took the order and disappeared for the entire rest of the night until we had to stop him b/c the bus boy knocked over our entire bottle of red wine soaking the white table cloth, the seats and our business suits.",seats,neutral
1671,4292,For the cost of the lunch I expected much better service.,cost,neutral
1671,4293,For the cost of the lunch I expected much better service.,lunch,neutral
1671,4294,For the cost of the lunch I expected much better service.,service,negative
1672,4295,"I went here for a dinner with some relatives from out of town that I was eager to catch up with, but the noise level at this place made that really difficult!",dinner,neutral
1672,4296,"I went here for a dinner with some relatives from out of town that I was eager to catch up with, but the noise level at this place made that really difficult!",noise level,negative
1673,4297,"The wait time for food can be long, so don't dine here if you're in a hurry.",wait time,negative
1673,4298,"The wait time for food can be long, so don't dine here if you're in a hurry.",food,neutral
1674,4299,i think that the second floor is better if you prefer a quieter environment for dinner.,environment,positive
1674,4300,i think that the second floor is better if you prefer a quieter environment for dinner.,dinner,neutral
1675,4301,The wait staff is friendly and helpful and kudos to the sushi chef Hero who serves up great dishes on and off the menu and is always wearing a smile.,wait staff,positive
1675,4302,The wait staff is friendly and helpful and kudos to the sushi chef Hero who serves up great dishes on and off the menu and is always wearing a smile.,sushi chef,positive
1675,4303,The wait staff is friendly and helpful and kudos to the sushi chef Hero who serves up great dishes on and off the menu and is always wearing a smile.,dishes,positive
1675,4304,The wait staff is friendly and helpful and kudos to the sushi chef Hero who serves up great dishes on and off the menu and is always wearing a smile.,menu,neutral
1676,4305,"Try the sticky rice in lotus leaves, and finish with the almond jellow for dessert - if you don't like these dishes then you probably don't like real Chinese food!",rice,positive
1676,4306,"Try the sticky rice in lotus leaves, and finish with the almond jellow for dessert - if you don't like these dishes then you probably don't like real Chinese food!",almond,neutral
1676,4307,"Try the sticky rice in lotus leaves, and finish with the almond jellow for dessert - if you don't like these dishes then you probably don't like real Chinese food!",dessert,neutral
1676,4308,"Try the sticky rice in lotus leaves, and finish with the almond jellow for dessert - if you don't like these dishes then you probably don't like real Chinese food!",Chinese food,negative
1677,4309,"Our waiter (a real cutie) had to ask us twice for our entree selections, the coffee orders were wrong and after saying, no, thanks, the pepper man poised his mill above my friend's calamari dish and ground away.",waiter,negative
1677,4310,"Our waiter (a real cutie) had to ask us twice for our entree selections, the coffee orders were wrong and after saying, no, thanks, the pepper man poised his mill above my friend's calamari dish and ground away.",entree,neutral
1677,4311,"Our waiter (a real cutie) had to ask us twice for our entree selections, the coffee orders were wrong and after saying, no, thanks, the pepper man poised his mill above my friend's calamari dish and ground away.",pepper man,negative
1678,4312,Portions enough for 2 meals.,Portions,positive
1678,4313,Portions enough for 2 meals.,meals,neutral
1679,4314,the waitress was surly -- refused to bring sweetner for my tea!!,waitress,negative
1679,4315,the waitress was surly -- refused to bring sweetner for my tea!!,tea,neutral
1680,4316,I ordered the strip steak medium - the waiter or the chef reversed our requests.,steak,neutral
1680,4317,I ordered the strip steak medium - the waiter or the chef reversed our requests.,waiter,negative
1680,4318,I ordered the strip steak medium - the waiter or the chef reversed our requests.,chef,negative
1681,4319,The waitresses are so nice and will even help you pick a meal if you are new to spanish food.,waitresses,positive
1681,4320,The waitresses are so nice and will even help you pick a meal if you are new to spanish food.,meal,neutral
1681,4321,The waitresses are so nice and will even help you pick a meal if you are new to spanish food.,food,neutral
1682,4322,"There is a bar right by the door, which is convenient while waiting in the long lines for a seat and be prepared to wait on the weekends.",bar,neutral
1682,4323,"There is a bar right by the door, which is convenient while waiting in the long lines for a seat and be prepared to wait on the weekends.",lines,negative
1682,4324,"There is a bar right by the door, which is convenient while waiting in the long lines for a seat and be prepared to wait on the weekends.",seat,neutral
1683,4325,I ended up wasting $24 on the most expensive dish on the menu.,dish,negative
1683,4326,I ended up wasting $24 on the most expensive dish on the menu.,menu,neutral
1684,4327,The food is well thought out and each bite should contain a little of everything on your dish for the full effect.,food,positive
1684,4328,The food is well thought out and each bite should contain a little of everything on your dish for the full effect.,dish,neutral
1684,4329,The food is well thought out and each bite should contain a little of everything on your dish for the full effect.,effect,positive
1685,4330,the food is neither tasty nor reasonably priced ($137 for four with one glass of wine total?,food,negative
1685,4331,the food is neither tasty nor reasonably priced ($137 for four with one glass of wine total?,priced,negative
1685,4332,the food is neither tasty nor reasonably priced ($137 for four with one glass of wine total?,glass of wine,neutral
1686,4333,I waited for 45 minutes for my entree to realize that the waiter never put the order in.,entree,neutral
1686,4334,I waited for 45 minutes for my entree to realize that the waiter never put the order in.,waiter,negative
1687,4335,Our hostess was more concerned about the appearance of the banquets than wether we had the right menus.,hostess,negative
1687,4336,Our hostess was more concerned about the appearance of the banquets than wether we had the right menus.,menus,neutral
1688,4337,We sat in the tables in front of the bar and it was a good people watching spot.,bar,neutral
1688,4338,We sat in the tables in front of the bar and it was a good people watching spot.,spot,positive
1689,4339,"On top of that, when we tried to order more food half-way through our first entree order, the waitress told us that we couldn't because they needed the table for another reservation!",waitress,negative
1689,4340,"On top of that, when we tried to order more food half-way through our first entree order, the waitress told us that we couldn't because they needed the table for another reservation!",reservation,neutral
1690,4341,"However, didnt take too long to get drinks and the hostess seated us promptly.",drinks,neutral
1690,4342,"However, didnt take too long to get drinks and the hostess seated us promptly.",hostess,positive
1691,4343,"Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.",pasta,negative
1691,4344,"Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.",marinara sauce,negative
1691,4345,"Their pasta isn't spectacular nor is their marinara sauce, but their appetizers are wonderful.",appetizers,positive
1692,4346,"I was craving for the Chicken Penne for a long time after that, and so I went and ordered it for lunch, but the chicken was not fresh and the bread was tough too.",lunch,neutral
1692,4347,"I was craving for the Chicken Penne for a long time after that, and so I went and ordered it for lunch, but the chicken was not fresh and the bread was tough too.",bread,negative
1693,4348,"Its the perfect place to take a date, start out with dinner and then stick around for dancing!",place,positive
1693,4349,"Its the perfect place to take a date, start out with dinner and then stick around for dancing!",dinner,neutral
1694,4350,i went here on a whim and found out you could get sushi for half price kind of like happy hour.,sushi,neutral
1694,4351,i went here on a whim and found out you could get sushi for half price kind of like happy hour.,price,positive
1695,4352,"Although there were many open tables, the manager insisted my party wait at the bar for over one hour.",manager,negative
1695,4353,"Although there were many open tables, the manager insisted my party wait at the bar for over one hour.",bar,neutral
1696,4354,"the best thing is the atmosphere, but even that is overshadowed by the lack of taste and originality in the food.",atmosphere,positive
1696,4355,"the best thing is the atmosphere, but even that is overshadowed by the lack of taste and originality in the food.",food,negative
1697,4356,The food is very good for the price.,food,positive
1697,4357,The food is very good for the price.,price,neutral
1698,4358,"That, the Peruvian style rotisserie chicken (get a whole one) and a side dish plus don't forget - chicha moradas: a refreshing non-alcoholic drink made from boiled purple corn and lime juice with tiny pear cubes and a bit of sugar.",Peruvian style rotisserie chicken,positive
1698,4359,"That, the Peruvian style rotisserie chicken (get a whole one) and a side dish plus don't forget - chicha moradas: a refreshing non-alcoholic drink made from boiled purple corn and lime juice with tiny pear cubes and a bit of sugar.",side dish,positive
1698,4360,"That, the Peruvian style rotisserie chicken (get a whole one) and a side dish plus don't forget - chicha moradas: a refreshing non-alcoholic drink made from boiled purple corn and lime juice with tiny pear cubes and a bit of sugar.",non-alcoholic drink,neutral
1698,4361,"That, the Peruvian style rotisserie chicken (get a whole one) and a side dish plus don't forget - chicha moradas: a refreshing non-alcoholic drink made from boiled purple corn and lime juice with tiny pear cubes and a bit of sugar.",sugar,neutral
1699,4362,Our waiter did not come back once to reserve our wine.,waiter,negative
1699,4363,Our waiter did not come back once to reserve our wine.,wine,neutral
1700,4364,"We shared three appetizers, (bruschetta's a good bet) a salad, a pasta dish, a quatro (about 3 glasses?)",appetizers,neutral
1700,4365,"We shared three appetizers, (bruschetta's a good bet) a salad, a pasta dish, a quatro (about 3 glasses?)",bruschetta,positive
1700,4366,"We shared three appetizers, (bruschetta's a good bet) a salad, a pasta dish, a quatro (about 3 glasses?)",pasta dish,neutral
1701,4367,"The line is long, but the staff keeps it moving and usually everyone is friendly.",line,negative
1701,4368,"The line is long, but the staff keeps it moving and usually everyone is friendly.",staff,positive
1702,4369,"The menu was still small, but the quality of food that came out of the kitchen was superb, and the service was not bad at all.",quality of food,positive
1702,4370,"The menu was still small, but the quality of food that came out of the kitchen was superb, and the service was not bad at all.",kitchen,neutral
1702,4371,"The menu was still small, but the quality of food that came out of the kitchen was superb, and the service was not bad at all.",service,positive
1703,4372,"The waiter knows us now, and the owner bought us a round of drinks once because the dessert took too long (in his opinion, we didn't even complain).",waiter,negative
1703,4373,"The waiter knows us now, and the owner bought us a round of drinks once because the dessert took too long (in his opinion, we didn't even complain).",owner,negative
1703,4374,"The waiter knows us now, and the owner bought us a round of drinks once because the dessert took too long (in his opinion, we didn't even complain).",round of drinks,neutral
1703,4375,"The waiter knows us now, and the owner bought us a round of drinks once because the dessert took too long (in his opinion, we didn't even complain).",dessert,neutral
1704,4376,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",meal,positive
1704,4377,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",bar finger food,neutral
1704,4378,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",service,neutral
1704,4379,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",drinks,neutral
1704,4380,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",entrees of Smoked fish,neutral
1704,4381,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",Lamb salad,neutral
1704,4382,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",Clay pot salmon,neutral
1704,4383,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",Lobster rolls,neutral
1704,4384,"My meal here was awesome, the appetizers, the bar finger food, the service, the drinks, the entrees of Smoked fish, Lamb salad, Clay pot salmon, Lobster rolls, and the dining room is spectacular.",dining room,positive
1705,4385,"If you happen to catch it when no one else is there, sit down at the table, get a tea and try the coconut cake.",table,neutral
